event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_name,user_age,user_location
1625,2021-03-30 16:54:58,986,Scarf Fashion Designer,LIFESTYLE,4.4,16637,10000000.0,1000000,Free,0.0,Everyone,Lifestyle,2017-06-18,1.8,2.3 and up,8190,Alexis Riley,30,Iowa
1626,2021-03-30 16:54:59,520,Fashion in Vogue,LIFESTYLE,3.8,1797,6800000.0,100000,Free,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up,4885,Mark Collins,25,Tennessee
1627,2021-03-30 16:55:00,499,Zara,LIFESTYLE,4.3,95904,33000000.0,10000000,Free,0.0,Everyone,Lifestyle,2018-07-30,4.1.0,4.1 and up,9766,Michael Larson,58,Iowa
1628,2021-03-30 16:55:01,925,Wheretoget: Shop in style,LIFESTYLE,4.1,6808,12000000.0,500000,Free,0.0,Teen,Lifestyle,2017-06-05,3.2.0,4.1 and up,9554,Eric Banks,61,Wisconsin
1629,2021-03-30 16:55:02,636,My Dressing - Fashion closet,LIFESTYLE,4.1,12452,0.0,500000,Free,0.0,Everyone,Lifestyle,2017-01-26,Varies with device,Varies with device,6898,Lee Martin,50,Kansas
1630,2021-03-30 16:55:03,282,Chictopia,LIFESTYLE,4.1,360,4600000.0,10000,Free,0.0,Everyone,Lifestyle,2014-04-30,1.6.2,2.2 and up,3010,Lori Jenkins,42,Idaho
1631,2021-03-30 16:55:04,507,Scarf Fashion Designer,LIFESTYLE,4.4,16637,10000000.0,1000000,Free,0.0,Everyone,Lifestyle,2017-06-18,1.8,2.3 and up,8190,David Barnett,22,Mississippi
1632,2021-03-30 16:55:05,189,Fashion in Vogue,LIFESTYLE,3.8,1797,6800000.0,100000,Free,0.0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up,4885,Erica Lee,25,Virginia
1633,2021-03-30 16:55:06,983,Zara,LIFESTYLE,4.3,95905,33000000.0,10000000,Free,0.0,Everyone,Lifestyle,2018-07-30,4.1.0,4.1 and up,9766,Stephanie Larsen,29,Kentucky
1634,2021-03-30 16:55:07,675,Real Estate by Movoto,LIFESTYLE,4.4,3114,13000000.0,100000,Free,0.0,Everyone,Lifestyle,2018-02-20,6.1,4.0.3 and up,7872,Emily Mckinney,31,Rhode Island
1635,2021-03-30 16:55:08,272,Etta Homes,LIFESTYLE,4.2,220,15000000.0,50000,Free,0.0,Everyone,Lifestyle,2018-07-26,9.1.0,5.0 and up,4514,Brandy Ferguson,51,South Dakota
1636,2021-03-30 16:55:09,298,Houlihan Lawrence,LIFESTYLE,4.4,33,23000000.0,5000,Free,0.0,Everyone,Lifestyle,2017-10-12,3.9.5,4.2 and up,5753,Jessica Hall,60,North Dakota
1637,2021-03-30 16:55:10,365,Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,7700000.0,100000,Free,0.0,Everyone,Lifestyle,2016-09-27,2.2.6,2.2 and up,5714,Jennifer Garcia,30,South Dakota
1638,2021-03-30 16:55:11,492,Housing-Real Estate & Property,LIFESTYLE,4.1,28301,0.0,1000000,Free,0.0,Everyone,Lifestyle,2018-07-13,12.1.0,4.1 and up,5756,Peggy Richard,34,Wisconsin
1639,2021-03-30 16:55:12,444,ZipRealty Real Estate & Homes,LIFESTYLE,4.0,3937,15000000.0,100000,Free,0.0,Everyone,Lifestyle,2018-07-27,8.3.3,4.4 and up,9782,George Turner,53,Pennsylvania
1640,2021-03-30 16:55:13,103,Sotheby's International Realty,LIFESTYLE,4.2,894,25000000.0,50000,Free,0.0,Everyone,Lifestyle,2018-04-09,5.600.42,4.0.3 and up,8438,Martin Tucker,54,Alabama
1641,2021-03-30 16:55:14,479,Zoopla Property Search UK - Home to buy & rent,LIFESTYLE,4.1,21195,0.0,1000000,Free,0.0,Everyone,Lifestyle,2018-06-22,Varies with device,Varies with device,9803,Tina White,38,Nevada
1642,2021-03-30 16:55:15,727,Neighborhoods & Apartments,LIFESTYLE,3.9,2042,3000000.0,100000,Free,0.0,Everyone,Lifestyle,2015-08-28,3.1.6,4.0 and up,7045,James Huff,18,Connecticut
1643,2021-03-30 16:55:16,580,Keller Williams Real Estate,LIFESTYLE,4.4,13213,22000000.0,1000000,Free,0.0,Everyone,Lifestyle,2018-03-28,5.800.04,4.0.3 and up,6060,Kellie Mason,22,Kansas
1644,2021-03-30 16:55:17,432,Relax Rain ~ Rain Sounds,LIFESTYLE,4.6,118034,0.0,5000000,Free,0.0,Everyone,Lifestyle,2018-08-02,Varies with device,Varies with device,7915,Tina Yates,22,Idaho
1645,2021-03-30 16:55:18,8,Relax Ocean ~ Nature Sounds,LIFESTYLE,4.5,9464,0.0,500000,Free,0.0,Everyone,Lifestyle,2017-07-18,Varies with device,Varies with device,7914,George Richmond,59,Rhode Island
1646,2021-03-30 16:55:19,408,Bed Time Fan - White Noise Sleep Sounds,LIFESTYLE,4.5,10097,7500000.0,500000,Free,0.0,Everyone,Lifestyle,2018-04-26,1.2,4.0 and up,2020,Patrick Thompson,51,Kentucky
1647,2021-03-30 16:55:20,465,Nature Sounds,LIFESTYLE,4.8,28588,24000000.0,1000000,Free,0.0,Everyone,Lifestyle,2018-03-01,3.1.8,4.0.3 and up,7035,Elizabeth Martin,28,New Jersey
1648,2021-03-30 16:55:21,951,SleepyTime: Bedtime Calculator,LIFESTYLE,4.4,19621,0.0,500000,Free,0.0,Everyone,Lifestyle,2016-02-27,Varies with device,Varies with device,8358,Justin White,57,Connecticut
1649,2021-03-30 16:55:22,563,White Noise Baby,LIFESTYLE,4.5,10544,44000000.0,1000000,Free,0.0,Everyone,Lifestyle,2018-06-18,5.3,4.1 and up,9559,Madison Robinson,49,Wyoming
1650,2021-03-30 16:55:23,125,White Noise ~ Sleeping Sounds,LIFESTYLE,4.5,4427,0.0,100000,Free,0.0,Everyone,Lifestyle,2017-06-23,Varies with device,Varies with device,9562,Michael Hensley MD,40,Arkansas
1651,2021-03-30 16:55:24,573,"Journey - Diary, Journal",LIFESTYLE,4.6,50338,0.0,1000000,Free,0.0,Everyone,Lifestyle,2018-07-23,Varies with device,Varies with device,6000,Gina Garcia,39,Iowa
1652,2021-03-30 16:55:25,899,7 Day Food Journal Challenge,LIFESTYLE,4.5,3346,14000000.0,100000,Free,0.0,Teen,Lifestyle,2017-03-08,3.6.3,4.0.3 and up,596,Tammy Stanley,62,Vermont
1653,2021-03-30 16:55:26,863,ROBLOX,GAME,4.5,4447388,67000000.0,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up,7801,Stephanie Cook,41,Virginia
1654,2021-03-30 16:55:27,357,Subway Surfers,GAME,4.5,27722264,76000000.0,1000000000,Free,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up,8579,Timothy Mcdonald,63,Texas
1655,2021-03-30 16:55:28,558,Candy Crush Saga,GAME,4.4,22426677,74000000.0,500000000,Free,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,2864,Timothy Carter,22,Iowa
1656,2021-03-30 16:55:29,982,Solitaire,GAME,4.7,254258,23000000.0,10000000,Free,0.0,Everyone,Card,2018-08-01,2.137.0,4.1 and up,8422,Darren Klein,63,Nebraska
1657,2021-03-30 16:55:30,285,Bubble Shooter,GAME,4.5,148897,46000000.0,10000000,Free,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up,2300,Elizabeth Stewart,63,Maryland
1658,2021-03-30 16:55:31,73,Hello Kitty Nail Salon,GAME,4.2,369203,24000000.0,50000000,Free,0.0,Everyone,Casual;Pretend Play,2018-04-17,1.5,4.1 and up,5652,Jared Smith,26,Alaska
1659,2021-03-30 16:55:32,321,slither.io,GAME,4.4,5234162,0.0,100000000,Free,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up,10083,Robin Stone,29,Ohio
1660,2021-03-30 16:55:33,114,Clash Royale,GAME,4.6,23133508,97000000.0,100000000,Free,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up,3061,Amanda Smith,40,Louisiana
1661,2021-03-30 16:55:34,829,Temple Run 2,GAME,4.3,8118609,62000000.0,500000000,Free,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up,8803,Brian Graham,28,North Carolina
1662,2021-03-30 16:55:35,502,Pou,GAME,4.3,10485308,24000000.0,500000000,Free,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up,7615,Stephanie Gibson,16,Texas
1663,2021-03-30 16:55:36,514,Helix Jump,GAME,4.2,1497361,33000000.0,100000000,Free,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up,5648,Cody Grant,43,Utah
1664,2021-03-30 16:55:37,614,Block Puzzle,GAME,4.6,59800,7800000.0,5000000,Free,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up,2166,Amanda Leach,51,Montana
1665,2021-03-30 16:55:38,783,Angry Birds Rio,GAME,4.4,2610526,46000000.0,100000000,Free,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up,1238,Bryan Phillips,15,North Carolina
1666,2021-03-30 16:55:39,638,Plants vs. Zombies FREE,GAME,4.4,4066989,69000000.0,100000000,Free,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up,7543,Steven Moore,26,Nebraska
1667,2021-03-30 16:55:40,339,Sonic Dash,GAME,4.5,3778921,75000000.0,100000000,Free,0.0,Everyone,Arcade,2018-07-26,3.8.5.Go,4.1 and up,8434,Gregory Hampton,37,Tennessee
1668,2021-03-30 16:55:41,341,Candy Crush Soda Saga,GAME,4.4,6198563,67000000.0,100000000,Free,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up,2865,Eugene Ramirez,14,Illinois
1669,2021-03-30 16:55:42,98,Zombie Hunter King,GAME,4.3,10306,50000000.0,1000000,Free,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up,9793,Stacey King,58,South Carolina
1670,2021-03-30 16:55:43,850,Clash of Clans,GAME,4.6,44891723,98000000.0,100000000,Free,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up,3064,Lindsey Johnston,45,Arizona
1671,2021-03-30 16:55:44,748,Kick the Buddy,GAME,4.3,1000417,0.0,50000000,Free,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up,6075,Bobby Bowman,50,Nebraska
1672,2021-03-30 16:55:45,486,Block Puzzle Classic Legend !,GAME,4.2,17039,4900000.0,5000000,Free,0.0,Everyone,Puzzle,2018-04-13,2.9,2.3.3 and up,2169,Kenneth Collins,46,Massachusetts
1673,2021-03-30 16:55:46,560,PAC-MAN,GAME,4.2,685981,37000000.0,100000000,Free,0.0,Everyone,Arcade,2018-05-15,6.6.3,4.1 and up,7311,Heather Mata,39,Ohio
1674,2021-03-30 16:55:47,878,Super Jim Jump - pixel 3d,GAME,4.5,10393,18000000.0,1000000,Free,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up,8614,Paul Andrade,48,Pennsylvania
1675,2021-03-30 16:55:48,361,8 Ball Pool,GAME,4.5,14198297,52000000.0,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,601,Laura Galvan,20,Kentucky
1676,2021-03-30 16:55:49,213,Magic Tiles 3,GAME,4.5,592068,0.0,50000000,Free,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up,6498,Priscilla Patel,33,Michigan
1677,2021-03-30 16:55:50,623,Bubble Witch 3 Saga,GAME,4.7,1732263,78000000.0,50000000,Free,0.0,Everyone,Puzzle,2018-07-17,4.8.4,3.0 and up,2307,Jon Pennington,14,Louisiana
1678,2021-03-30 16:55:51,753,Word Search,GAME,4.7,295241,3900000.0,10000000,Free,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up,9625,Kimberly Gilbert,35,Utah
1679,2021-03-30 16:55:52,212,Granny,GAME,4.5,1135631,59000000.0,50000000,Free,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,5461,Nicole Merritt,44,California
1680,2021-03-30 16:55:53,304,Angry Birds Classic,GAME,4.4,5566669,97000000.0,100000000,Free,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up,1231,Timothy Kramer,25,Oklahoma
1681,2021-03-30 16:55:54,962,Flow Free,GAME,4.3,1295557,11000000.0,100000000,Free,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up,5055,Jo Harris,17,Utah
1682,2021-03-30 16:55:55,363,Race the Traffic Moto,GAME,3.8,270687,38000000.0,10000000,Free,0.0,Teen,Racing,2018-07-20,1.0.16,4.0.3 and up,7817,Nichole Bond,56,Wyoming
1683,2021-03-30 16:55:56,161,Fishdom,GAME,4.6,2157930,0.0,10000000,Free,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up,4972,Christopher Mckee,20,Connecticut
1684,2021-03-30 16:55:57,295,Galaxy Attack: Alien Shooter,GAME,4.6,506275,0.0,10000000,Free,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up,5290,Juan Grant,44,Kansas
1685,2021-03-30 16:55:58,94,Zombie Tsunami,GAME,4.4,4920817,0.0,100000000,Free,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device,9796,Gary Banks,51,California
1686,2021-03-30 16:55:59,520,Bubble Shooter 2,GAME,4.3,23005,0.0,5000000,Free,0.0,Everyone,Arcade,2018-07-25,3.5,4.1 and up,2301,Mark Collins,25,Tennessee
1687,2021-03-30 16:56:00,995,Barbie™ Fashion Closet,GAME,4.1,68057,85000000.0,10000000,Free,0.0,Everyone,Casual;Creativity,2018-07-30,1.3.7,4.1 and up,1932,Joyce Jackson,49,Oregon
1688,2021-03-30 16:56:01,998,Candy Crush Jelly Saga,GAME,4.3,1300490,78000000.0,50000000,Free,0.0,Everyone,Puzzle,2018-07-20,2.1.10,4.0 and up,2863,Steven Garcia,60,Virginia
1689,2021-03-30 16:56:02,752,Hill Climb Racing,GAME,4.4,8923587,63000000.0,100000000,Free,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up,5686,Alyssa Morris,37,Connecticut
1690,2021-03-30 16:56:03,190,Gardenscapes,GAME,4.6,4128732,0.0,50000000,Free,0.0,Everyone,Casual,2018-07-13,2.6.2,4.0.3 and up,5308,James Stephens,18,Illinois
1691,2021-03-30 16:56:04,58,Marble - Temple Quest,GAME,4.3,42053,24000000.0,10000000,Free,0.0,Everyone,Puzzle,2018-06-21,4.9,4.0.3 and up,6555,Tanya Chavez DVM,26,Missouri
1692,2021-03-30 16:56:05,659,Shooting King,GAME,4.4,257724,69000000.0,10000000,Free,0.0,Everyone 10+,Sports,2018-05-25,1.4.2,4.0.3 and up,8270,Robin Velazquez,50,Nevada
1693,2021-03-30 16:56:06,922,Zombie Catchers,GAME,4.7,990491,75000000.0,10000000,Free,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up,9789,Samuel Collins,32,Alaska
1694,2021-03-30 16:56:07,775,Minion Rush: Despicable Me Official Game,GAME,4.5,10216538,0.0,100000000,Free,0.0,Everyone 10+,Casual;Action & Adventure,2018-07-12,Varies with device,Varies with device,6722,Megan King,58,Arkansas
1695,2021-03-30 16:56:08,544,Farm Heroes Saga,GAME,4.4,7614130,70000000.0,100000000,Free,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up,4876,Dr. Jordan Wood,29,Arkansas
1696,2021-03-30 16:56:09,353,Geometry Dash World,GAME,4.6,760628,63000000.0,10000000,Free,0.0,Everyone,Arcade,2017-12-22,1.03,4.0 and up,5331,Barry Brown,16,Texas
1697,2021-03-30 16:56:10,57,My Talking Angela,GAME,4.5,9881829,99000000.0,100000000,Free,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up,6931,Beverly French,55,Vermont
1698,2021-03-30 16:56:11,123,Cut the Rope FULL FREE,GAME,4.4,2123381,49000000.0,100000000,Free,0.0,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up,3271,Karina Thompson,19,Nevada
1699,2021-03-30 16:56:12,742,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,0.0,100000000,Free,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device,8395,Margaret Shaw,58,Ohio
1700,2021-03-30 16:56:13,658,Subway Surfers,GAME,4.5,27723193,76000000.0,1000000000,Free,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up,8579,Kevin Strickland MD,31,Kentucky
1701,2021-03-30 16:56:14,152,ROBLOX,GAME,4.5,4447346,67000000.0,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up,7801,Chelsea Pierce,35,Wisconsin
1702,2021-03-30 16:56:15,191,Pou,GAME,4.3,10485334,24000000.0,500000000,Free,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up,7615,Robert Clark,28,Arizona
1703,2021-03-30 16:56:16,767,8 Ball Pool,GAME,4.5,14198602,52000000.0,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,601,Michael Peters,40,Florida
1704,2021-03-30 16:56:17,272,Clash of Clans,GAME,4.6,44891723,98000000.0,100000000,Free,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up,3064,Brandy Ferguson,51,South Dakota
1705,2021-03-30 16:56:18,713,Candy Crush Saga,GAME,4.4,22428456,74000000.0,500000000,Free,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,2864,Sierra Bauer,21,Washington
1706,2021-03-30 16:56:19,552,Plants vs. Zombies FREE,GAME,4.4,4066980,69000000.0,100000000,Free,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up,7543,Ryan Evans,46,West Virginia
1707,2021-03-30 16:56:20,399,Cooking Fever,GAME,4.5,3197865,82000000.0,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,3180,John Sutton,41,Nevada
1708,2021-03-30 16:56:21,24,Toon Blast,GAME,4.7,1351068,0.0,10000000,Free,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up,9016,Darren Mathews,14,South Carolina
1709,2021-03-30 16:56:22,44,Score! Hero,GAME,4.6,5418675,96000000.0,100000000,Free,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up,8201,Heather Ellison,54,Kansas
1710,2021-03-30 16:56:23,923,My Talking Angela,GAME,4.5,9881908,99000000.0,100000000,Free,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up,6931,Mitchell Johnson,52,Maine
1711,2021-03-30 16:56:24,994,Bubble Shooter,GAME,4.5,148895,46000000.0,10000000,Free,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up,2300,William Martin,27,Delaware
1712,2021-03-30 16:56:25,124,Toy Blast,GAME,4.7,1889250,0.0,50000000,Free,0.0,Everyone,Puzzle,2018-07-23,5423,4.1 and up,9046,Christina Grant,33,Idaho
1713,2021-03-30 16:56:26,181,Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,183846,99000000.0,10000000,Free,0.0,Everyone,Action,2018-07-30,1.0.6,4.4 and up,6725,Lindsey Potts,35,New Jersey
1714,2021-03-30 16:56:27,104,Wordscapes,GAME,4.8,230710,87000000.0,10000000,Free,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up,9632,Paul Hayes,38,Hawaii
1715,2021-03-30 16:56:28,767,Word Search,GAME,4.7,295305,3900000.0,10000000,Free,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up,9625,Michael Peters,40,Florida
1716,2021-03-30 16:56:29,493,Candy Crush Soda Saga,GAME,4.4,6198880,67000000.0,100000000,Free,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up,2865,Amy Marshall,14,Nevada
1717,2021-03-30 16:56:30,216,Fishdom,GAME,4.6,2157930,0.0,10000000,Free,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up,4972,Margaret Riley,29,South Dakota
1718,2021-03-30 16:56:31,152,Garena Free Fire,GAME,4.5,5465624,53000000.0,100000000,Free,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up,5309,Chelsea Pierce,35,Wisconsin
1719,2021-03-30 16:56:32,969,Block Puzzle,GAME,4.6,59854,7800000.0,5000000,Free,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up,2166,Chelsea Jones,59,Ohio
1720,2021-03-30 16:56:33,328,Bowmasters,GAME,4.7,1534466,0.0,50000000,Free,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up,2244,Donald Harrison,58,South Carolina
1721,2021-03-30 16:56:34,446,Clash Royale,GAME,4.6,23134775,97000000.0,100000000,Free,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up,3061,Aimee Baxter,41,Oregon
1722,2021-03-30 16:56:35,764,My Talking Tom,GAME,4.5,14891223,0.0,500000000,Free,0.0,Everyone,Casual,2018-07-19,4.8.0.132,4.1 and up,6933,Erin Watson,47,Maryland
1723,2021-03-30 16:56:36,458,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,0.0,100000000,Free,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device,8395,Pamela Williams,35,Pennsylvania
1724,2021-03-30 16:56:37,275,Granny,GAME,4.5,1137271,59000000.0,50000000,Free,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,5461,Sarah Moody,40,Kansas
1725,2021-03-30 16:56:38,709,Galaxy Attack: Alien Shooter,GAME,4.6,506275,0.0,10000000,Free,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up,5290,Jesse Henson,60,Utah
1726,2021-03-30 16:56:39,10,Angry Birds Rio,GAME,4.4,2610622,46000000.0,100000000,Free,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up,1238,Heidi Ballard,54,South Carolina
1727,2021-03-30 16:56:40,197,Zombie Catchers,GAME,4.7,990586,75000000.0,10000000,Free,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up,9789,Shawn Dunn,51,Iowa
1728,2021-03-30 16:56:41,38,Zombie Hunter King,GAME,4.3,10354,50000000.0,1000000,Free,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up,9793,Denise Davis,28,Florida
1729,2021-03-30 16:56:42,213,Temple Run 2,GAME,4.3,8118937,62000000.0,500000000,Free,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up,8803,Priscilla Patel,33,Michigan
1730,2021-03-30 16:56:43,466,Zombie Tsunami,GAME,4.4,4921122,0.0,100000000,Free,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device,9796,Chad Tate,35,Louisiana
1731,2021-03-30 16:56:44,509,Jungle Marble Blast,GAME,4.3,18985,23000000.0,5000000,Free,0.0,Everyone,Casual,2018-07-23,1.5.4,4.0.3 and up,6004,Emily Jenkins,20,Connecticut
1732,2021-03-30 16:56:45,972,Rider,GAME,4.5,655067,72000000.0,10000000,Free,0.0,Teen,Arcade,2017-07-17,1.2.1,4.0.3 and up,7975,Bridget Bartlett,48,Utah
1733,2021-03-30 16:56:46,341,Farm Heroes Saga,GAME,4.4,7614271,70000000.0,100000000,Free,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up,4876,Eugene Ramirez,14,Illinois
1734,2021-03-30 16:56:47,531,Super Jim Jump - pixel 3d,GAME,4.5,10434,18000000.0,1000000,Free,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up,8614,Manuel Winters,21,Vermont
1735,2021-03-30 16:56:48,771,slither.io,GAME,4.4,5234825,0.0,100000000,Free,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up,10083,Daniel Zamora,29,Minnesota
1736,2021-03-30 16:56:49,183,Roll the Ball® - slide puzzle,GAME,4.5,1385093,35000000.0,100000000,Free,0.0,Everyone,Puzzle,2018-08-02,1.7.40,4.1 and up,8002,Tammy Townsend,18,Montana
1737,2021-03-30 16:56:50,834,Talking Tom Gold Run,GAME,4.6,2698348,78000000.0,100000000,Free,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up,8757,Richard Guzman,27,New Jersey
1738,2021-03-30 16:56:51,73,Pixel Art: Color by Number Game,GAME,4.7,1125017,25000000.0,10000000,Free,0.0,Everyone,Puzzle,2018-07-17,3.9.2,4.3 and up,7521,Jared Smith,26,Alaska
1739,2021-03-30 16:56:52,901,Dream League Soccer 2018,GAME,4.6,9882639,74000000.0,100000000,Free,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up,3958,Lindsay Hart,14,Arizona
1740,2021-03-30 16:56:53,119,Angry Birds Classic,GAME,4.4,5566805,97000000.0,100000000,Free,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up,1231,Angela Clark,45,Indiana
1741,2021-03-30 16:56:54,680,Fruits Bomb,GAME,4.4,74673,17000000.0,10000000,Free,0.0,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up,5192,Samantha Mills,16,Maryland
1742,2021-03-30 16:56:55,533,Traffic Racer,GAME,4.5,5387639,53000000.0,100000000,Free,0.0,Everyone,Racing,2018-02-27,2.5,4.1 and up,9058,Corey Williams,30,Ohio
1743,2021-03-30 16:56:56,352,Hill Climb Racing 2,GAME,4.6,2750410,0.0,100000000,Free,0.0,Everyone,Racing,2018-08-02,1.17.2,4.2 and up,5687,Joseph Price,57,Idaho
1744,2021-03-30 16:56:57,72,Flow Free,GAME,4.3,1295606,11000000.0,100000000,Free,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up,5055,James Fitzgerald,63,Rhode Island
1745,2021-03-30 16:56:58,491,Knife Hit,GAME,4.5,461137,60000000.0,10000000,Free,0.0,Everyone,Arcade,2018-05-22,1.7.2,4.0.3 and up,6115,Hannah Jimenez,14,Kansas
1746,2021-03-30 16:56:59,23,Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57000000.0,50000000,Free,0.0,Everyone,Simulation,2018-03-05,2.10.2,4.0.3 and up,2162,Christopher Wells,51,Louisiana
1747,2021-03-30 16:57:00,525,Farm Fruit Pop: Party Time,GAME,4.4,9305,14000000.0,1000000,Free,0.0,Everyone,Casual,2018-08-02,1.9.2,4.0.3 and up,4875,Trevor Rodriguez,64,Oklahoma
1748,2021-03-30 16:57:01,717,ROBLOX,GAME,4.5,4448791,67000000.0,100000000,Free,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up,7801,Joseph Moore,64,Nebraska
1749,2021-03-30 16:57:02,619,Helix Jump,GAME,4.2,1498648,33000000.0,100000000,Free,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up,5648,Alison Bell,17,Iowa
1750,2021-03-30 16:57:03,213,Subway Surfers,GAME,4.5,27724094,76000000.0,1000000000,Free,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up,8579,Priscilla Patel,33,Michigan
1751,2021-03-30 16:57:04,187,Candy Crush Saga,GAME,4.4,22428456,74000000.0,500000000,Free,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,2864,Candace Jones,14,Massachusetts
1752,2021-03-30 16:57:05,788,Toon Blast,GAME,4.7,1351089,0.0,10000000,Free,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up,9016,Garrett Fox,17,Alaska
1753,2021-03-30 16:57:06,376,Love Balls,GAME,4.2,360630,40000000.0,50000000,Free,0.0,Everyone,Puzzle,2018-07-31,1.2.7,4.1 and up,6396,William Brown,27,Minnesota
1754,2021-03-30 16:57:07,148,Granny,GAME,4.5,1137267,59000000.0,50000000,Free,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,5461,Elizabeth Richard,14,Utah
