"event_id","download_date","user_id","app","category","rating","reviews","app_size","installs","app_type","price","content_rating","genres","last_updated","current_version","android_version","app_id","user_name","user_age","user_location","time_spent_min"
"752","2021-05-23","67","SAT Vocabulary","EDUCATION","4.2","642","Varies with device","50,000+","Free","0","Everyone","Education","June 5, 2018","Varies with device","Varies with device","8065","Steven Richards","38","Massachusetts","94"
"753","2021-05-23","66","Magoosh GMAT Prep & Practice","EDUCATION","4.3","1058","Varies with device","100,000+","Free","0","Everyone","Education","June 18, 2018","Varies with device","Varies with device","6503","Mary Robinson","26","Florida","102"
"754","2021-05-23","36","SAT Flashcards: Prep & Vocabulary","EDUCATION","4.2","2277","Varies with device","100,000+","Free","0","Everyone","Education","November 7, 2017","Varies with device","Varies with device","8063","Timothy Rangel","62","Illinois","138"
"755","2021-05-23","468","Khan Academy","EDUCATION","4.6","85375","21M","5,000,000+","Free","0","Everyone","Education","July 27, 2018","5.0.0","4.1 and up","6071","Jason Montgomery","61","New Hampshire","232"
"756","2021-05-23","228","play2prep: ACT, SAT prep","EDUCATION","4.2","3692","4.4M","100,000+","Free","0","Everyone","Education","July 23, 2015","4.1.3","2.3.3 and up","10069","Jordan Burgess","53","Arizona","201"
"757","2021-05-23","399","Learn programming","EDUCATION","4.1","12733","Varies with device","1,000,000+","Free","0","Everyone","Education","May 20, 2018","Varies with device","Varies with device","6272","Stephen Thomas","41","Kentucky","135"
"758","2021-05-23","53","Ready4 SAT (Prep4 SAT)","EDUCATION","4.6","13612","48M","100,000+","Free","0","Everyone","Education","May 10, 2018","7.2.3633","4.4 and up","7863","Jonathan Harrison","57","Tennessee","140"
"759","2021-05-23","82","Udemy - Online Courses","EDUCATION","4.5","99020","18M","1,000,000+","Free","0","Everyone","Education","August 2, 2018","5.0.4","5.0 and up","9203","Michelle Pham","42","South Dakota","167"
"760","2021-05-23","62","Learn C++","EDUCATION","4.6","73404","5.3M","1,000,000+","Free","0","Everyone","Education","December 25, 2017","4.5.2","4.0 and up","6234","Stephanie Jackson","51","Wisconsin","94"
"761","2021-05-23","364","English with Lingualeo","EDUCATION","4.7","254519","27M","5,000,000+","Free","0","Everyone","Education","July 20, 2018","2.8.1","4.1 and up","4488","Peter Hall","23","Indiana","230"
"762","2021-05-23","10","Learn languages, grammar & vocabulary with Memrise","EDUCATION","4.7","1107903","Varies with device","10,000,000+","Free","0","Everyone","Education","August 2, 2018","Varies with device","Varies with device","6271","Christina Richmond","26","Michigan","77"
"763","2021-05-23","35","Khan Academy","EDUCATION","4.6","85375","21M","5,000,000+","Free","0","Everyone","Education","July 27, 2018","5.0.0","4.1 and up","6071","Lisa Jimenez","44","Iowa","201"
"764","2021-05-23","18","TED","EDUCATION","4.6","181893","18M","10,000,000+","Free","0","Everyone 10+","Education","July 27, 2018","3.2.5","4.1 and up","8702","Edward Harris","59","Kentucky","220"
"765","2021-05-23","26","Quizlet: Learn Languages & Vocab with Flashcards","EDUCATION","4.6","211856","Varies with device","10,000,000+","Free","0","Everyone","Education","August 1, 2018","Varies with device","Varies with device","7756","Richard Nguyen","23","Delaware","241"
"766","2021-05-23","339","Udemy - Online Courses","EDUCATION","4.5","99020","18M","1,000,000+","Free","0","Everyone","Education","August 2, 2018","5.0.4","5.0 and up","9203","Patricia Rios","30","Maryland","102"
"767","2021-05-23","346","Coursera: Online courses","EDUCATION","4.4","90481","Varies with device","5,000,000+","Free","0","Everyone","Education","July 27, 2018","Varies with device","Varies with device","3214","Crystal Freeman","63","South Dakota","230"
"768","2021-05-23","425","edX - Online Courses by Harvard, MIT & more","EDUCATION","4.6","32381","10M","1,000,000+","Free","0","Everyone 10+","Education","July 15, 2018","2.15.1","4.1 and up","9938","Michelle Skinner","27","North Dakota","202"
"769","2021-05-23","243","Elevate - Brain Training Games","EDUCATION","4.5","248912","Varies with device","5,000,000+","Free","0","Everyone","Education","July 30, 2018","Varies with device","Varies with device","4439","David Taylor","55","Ohio","234"
"770","2021-05-23","366","NeuroNation - Focus and Brain Training","EDUCATION","4.5","248555","Varies with device","5,000,000+","Free","0","Everyone","Education;Brain Games","May 23, 2018","Varies with device","4.0.3 and up","7058","Erika Cox","28","Indiana","132"
"771","2021-05-23","400","Learn English from Persian: Persian to English","EDUCATION","4.3","423","21M","100,000+","Free","0","Everyone","Education","April 3, 2018","6","4.0.3 and up","6242","Nathan Russell","18","Tennessee","181"
"772","2021-05-23","89","Peak – Brain Games & Training","EDUCATION","4.4","272145","Varies with device","10,000,000+","Free","0","Everyone","Education;Brain Games","August 3, 2018","3.14.15","5.0 and up","7405","Michael Martinez","22","Arkansas","197"
"773","2021-05-23","201","Lumosity: #1 Brain Games & Cognitive Training App","EDUCATION","4.2","215301","Varies with device","10,000,000+","Free","0","Everyone","Education","August 1, 2018","Varies with device","Varies with device","6415","Jason Martinez","22","Nebraska","183"
"774","2021-05-23","452","C Programming","EDUCATION","4.3","22251","1.8M","1,000,000+","Free","0","Everyone","Education","June 28, 2015","3","2.3 and up","2358","Kimberly Bennett","21","Utah","73"
"775","2021-05-23","148","C++ Programming","EDUCATION","4.3","11904","1.8M","1,000,000+","Free","0","Everyone","Education","August 22, 2015","2","2.3 and up","2366","Alisha Briggs","26","New Hampshire","130"
"776","2021-05-23","62","C++ Tutorials","EDUCATION","4.1","358","1.9M","50,000+","Free","0","Everyone","Education","August 21, 2014","1.1","2.3 and up","2367","Stephanie Jackson","51","Wisconsin","160"
"777","2021-05-23","72","Quiz&Learn Python","EDUCATION","4","304","2.0M","10,000+","Free","0","Everyone","Education","July 4, 2016","1.3.0","4.0 and up","7754","Carmen Pacheco","63","Wyoming","34"
"778","2021-05-23","2","Udacity - Lifelong Learning","EDUCATION","4.3","22384","17M","1,000,000+","Free","0","Everyone","Education","July 31, 2018","4.7.0","5.0 and up","9202","Angela Wells","59","Arkansas","183"
"779","2021-05-23","311","CppDroid - C/C++ IDE","EDUCATION","4.1","29980","Varies with device","1,000,000+","Free","0","Everyone","Education","August 17, 2017","Varies with device","Varies with device","3219","Katherine Moore","27","Louisiana","172"
"780","2021-05-23","171","Brilliant","EDUCATION","4.5","41185","Varies with device","1,000,000+","Free","0","Everyone","Education","August 3, 2018","Varies with device","Varies with device","2273","Emily Smith","64","Vermont","194"
"781","2021-05-23","492","Lynda - Online Training Videos","EDUCATION","4.2","8599","17M","1,000,000+","Free","0","Everyone","Education","July 11, 2018","4.9.10","4.1 and up","6422","Victor Burnett","47","Ohio","248"
"782","2021-05-23","334","Memorado - Brain Games","EDUCATION","4.4","56897","97M","1,000,000+","Free","0","Everyone","Education;Brain Games","January 16, 2017","1.10.0","4.1 and up","6640","Luis Weaver","23","Utah","136"
"783","2021-05-24","299","TeachersPayTeachers","EDUCATION","3.8","828","Varies with device","100,000+","Free","0","Everyone","Education","October 1, 2017","Varies with device","Varies with device","8781","Michael Frank","23","Alaska","247"
"784","2021-05-24","278","Study Checker","EDUCATION","4.2","3816","2.6M","500,000+","Free","0","Everyone","Education","May 4, 2016","3.6.0.115_FN","2.3 and up","8573","Michael Gardner","37","South Carolina","112"
"785","2021-05-24","99","My Study Life - School Planner","EDUCATION","4.3","47847","21M","1,000,000+","Free","0","Everyone","Education","June 13, 2017","6.1.3","4.0.3 and up","6929","Virginia Ortiz","53","Montana","129"
"786","2021-05-24","157","HomeWork","EDUCATION","4.3","16195","5.2M","1,000,000+","Free","0","Everyone","Education","September 20, 2016","8.5.2","4.0 and up","5721","Dr. Melvin Wilkerson","45","Wisconsin","44"
"787","2021-05-24","47","Next Gen Science Standards","EDUCATION","4.3","206","18M","50,000+","Free","0","Everyone","Education","December 20, 2016","1.12.1","2.3 and up","7091","Brandon Shaffer","20","Minnesota","109"
"788","2021-05-24","264","myHomework Student Planner","EDUCATION","4","28392","Varies with device","1,000,000+","Free","0","Everyone","Education","March 7, 2018","Varies with device","Varies with device","10048","Emily Terrell","23","New Hampshire","202"
"789","2021-05-24","23","Teacher's Gradebook - Additio","EDUCATION","4.2","3241","16M","100,000+","Free","0","Everyone","Education","August 1, 2018","4.8.2","4.0.3 and up","8780","Danielle Price","19","South Dakota","152"
"790","2021-05-24","432","Common Core","EDUCATION","4","835","15M","100,000+","Free","0","Everyone","Education","December 20, 2016","2.3.1","2.3 and up","3144","Michelle Conrad","64","Alaska","171"
"791","2021-05-24","405","Homework Planner","EDUCATION","4","2525","1.2M","100,000+","Free","0","Everyone","Education","January 11, 2015","15.9.4","4.0 and up","5727","Christopher Molina","40","Ohio","81"
"792","2021-05-24","374","My Class Schedule: Timetable","EDUCATION","4.1","9348","Varies with device","1,000,000+","Free","0","Everyone","Education","June 1, 2016","Varies with device","Varies with device","6889","Jennifer King","32","Alaska","55"
"793","2021-05-24","140","Quizlet: Learn Languages & Vocab with Flashcards","EDUCATION","4.6","211856","Varies with device","10,000,000+","Free","0","Everyone","Education","August 1, 2018","Varies with device","Varies with device","7756","Kyle Jenkins","55","West Virginia","110"
"794","2021-05-24","359","Google Classroom","EDUCATION","4.2","69498","Varies with device","10,000,000+","Free","0","Everyone","Education","July 19, 2018","Varies with device","Varies with device","5422","Kendra Tucker","52","Tennessee","137"
"795","2021-05-24","320","Socrative Teacher","EDUCATION","3.9","1239","1.8M","100,000+","Free","0","Everyone","Education","July 29, 2016","4.4.1","3.2 and up","8412","James Johnson","60","Delaware","99"
"796","2021-05-24","433","Training schedule - AllUniver","EDUCATION","4.1","702","7.6M","10,000+","Free","0","Everyone","Education","October 16, 2017","5","4.4 and up","9067","Lauren Carr","34","Maine","124"
"797","2021-05-24","105","Remind: School Communication","EDUCATION","4.5","108613","Varies with device","10,000,000+","Free","0","Everyone","Education","August 3, 2018","Varies with device","Varies with device","7919","Terry Wilson","22","New Jersey","106"
"798","2021-05-24","397","ClassDojo","EDUCATION","4.4","148550","59M","10,000,000+","Free","0","Everyone","Education;Education","August 3, 2018","4.21.1","4.1 and up","3066","Ryan Sanchez","28","Utah","218"
"799","2021-05-24","441","Duolingo: Learn Languages Free","EDUCATION","4.7","6290507","Varies with device","100,000,000+","Free","0","Everyone","Education;Education","August 1, 2018","Varies with device","Varies with device","4004","Madison Carter","29","Tennessee","148"
"800","2021-05-24","390","Lerni. Learn languages.","EDUCATION","4","3847","6.9M","500,000+","Free","0","Everyone","Education","October 25, 2017","3.1.3","3.0 and up","6293","Sandra Levy","42","Utah","34"
"801","2021-05-24","240","Learn 50 languages","EDUCATION","4.4","55256","14M","5,000,000+","Free","0","Everyone","Education","June 19, 2018","10.9.1","4.0 and up","6226","Christine Walsh","42","Ohio","177"
"802","2021-05-24","136","HelloTalk — Chat, Speak & Learn Foreign Languages","EDUCATION","4.4","84309","41M","5,000,000+","Free","0","Everyone","Education","July 25, 2018","2.6.6","4.1 and up","5654","Alyssa Suarez","28","Delaware","52"
"803","2021-05-24","114","Mango Languages: Lovable Language Courses","EDUCATION","4","4815","19M","500,000+","Free","0","Everyone","Education","July 17, 2018","4.2.3","4.2 and up","6536","Antonio Weber","23","Colorado","198"
"804","2021-05-24","35","busuu: Learn Languages - Spanish, English & More","EDUCATION","4.3","206527","21M","10,000,000+","Free","0","Everyone 10+","Education","August 1, 2018","13.9.0.161","5.0 and up","9859","Lisa Jimenez","44","Iowa","86"
"805","2021-05-24","228","Edmodo","EDUCATION","4.1","200058","18M","10,000,000+","Free","0","Everyone","Education","July 20, 2018","9.12.5","4.0.3 and up","4388","Jordan Burgess","53","Arizona","56"
"806","2021-05-24","420","Learn English with Wlingua","EDUCATION","4.7","314300","3.3M","10,000,000+","Free","0","Everyone","Education","May 2, 2018","1.94.9","4.0 and up","6246","Frank Thompson","39","Florida","148"
"807","2021-05-24","58","Udacity - Lifelong Learning","EDUCATION","4.3","22384","17M","1,000,000+","Free","0","Everyone","Education","July 31, 2018","4.7.0","5.0 and up","9202","Brian Pearson","38","Iowa","197"
"808","2021-05-24","398","Learn to Speak English","EDUCATION","4.4","33646","7.0M","1,000,000+","Free","0","Everyone","Education","July 15, 2018","2.3.9","4.0 and up","6275","Blake Powell","40","Louisiana","210"
"809","2021-05-24","296","Learn languages, grammar & vocabulary with Memrise","EDUCATION","4.7","1107903","Varies with device","10,000,000+","Free","0","Everyone","Education","August 2, 2018","Varies with device","Varies with device","6271","Maria Gonzalez","30","Colorado","144"
"810","2021-05-24","190","Duolingo: Learn Languages Free","EDUCATION","4.7","6290507","Varies with device","100,000,000+","Free","0","Everyone","Education;Education","August 1, 2018","Varies with device","Varies with device","4004","Daniel Rosales","47","Washington","84"
"811","2021-05-24","258","Quizlet: Learn Languages & Vocab with Flashcards","EDUCATION","4.6","211856","Varies with device","10,000,000+","Free","0","Everyone","Education","August 1, 2018","Varies with device","Varies with device","7756","Jeffrey Lewis","30","Pennsylvania","176"
"812","2021-05-24","212","Coursera: Online courses","EDUCATION","4.4","90481","Varies with device","5,000,000+","Free","0","Everyone","Education","July 27, 2018","Varies with device","Varies with device","3214","Nicole Brooks","56","Colorado","57"
"813","2021-05-24","473","Udemy - Online Courses","EDUCATION","4.5","99020","18M","1,000,000+","Free","0","Everyone","Education","August 2, 2018","5.0.4","5.0 and up","9203","Jose Avila","28","Arizona","115"
"814","2021-05-24","181","edX - Online Courses by Harvard, MIT & more","EDUCATION","4.6","32380","10M","1,000,000+","Free","0","Everyone 10+","Education","July 15, 2018","2.15.1","4.1 and up","9938","Gerald Lyons","19","Oregon","147"
"815","2021-05-24","335","Rosetta Stone: Learn to Speak & Read New Languages","EDUCATION","4.5","172505","76M","5,000,000+","Free","0","Everyone","Education;Education","June 27, 2018","5.2.1","5.0 and up","8020","Zoe Ware","38","Washington","95"
"816","2021-05-24","262","Google Classroom","EDUCATION","4.2","69493","Varies with device","10,000,000+","Free","0","Everyone","Education","July 19, 2018","Varies with device","Varies with device","5422","Christine David","50","West Virginia","247"
"817","2021-05-24","331","Lynda - Online Training Videos","EDUCATION","4.2","8599","17M","1,000,000+","Free","0","Everyone","Education","July 11, 2018","4.9.10","4.1 and up","6422","Dawn Conner","49","North Dakota","68"
"818","2021-05-24","202","Learn languages, grammar & vocabulary with Memrise","EDUCATION","4.7","1107884","Varies with device","10,000,000+","Free","0","Everyone","Education","August 2, 2018","Varies with device","Varies with device","6271","Molly Cruz","41","Minnesota","178"
"819","2021-05-24","390","TED","EDUCATION","4.6","181893","18M","10,000,000+","Free","0","Everyone 10+","Education","July 27, 2018","3.2.5","4.1 and up","8702","Sandra Levy","42","Utah","212"
"820","2021-05-24","404","LinkedIn Learning: Online Courses to Learn Skills","EDUCATION","4.6","7973","18M","1,000,000+","Free","0","Everyone","Education","July 27, 2018","0.29.74","4.4 and up","6324","Amanda Carter","21","Arkansas","189"
"821","2021-05-24","201","Brilliant","EDUCATION","4.5","41185","Varies with device","1,000,000+","Free","0","Everyone","Education","August 3, 2018","Varies with device","Varies with device","2273","Jason Martinez","22","Nebraska","180"
"822","2021-05-24","425","Mango Languages: Lovable Language Courses","EDUCATION","4","4815","19M","500,000+","Free","0","Everyone","Education","July 17, 2018","4.2.3","4.2 and up","6536","Michelle Skinner","27","North Dakota","196"
"823","2021-05-24","337","Babbel – Learn Spanish","EDUCATION","4.4","54798","11M","1,000,000+","Free","0","Everyone","Education","July 30, 2018","20.7.2","4.4 and up","1873","John Gaines","61","New York","100"
"824","2021-05-24","313","Rosetta Stone: Learn to Speak & Read New Languages","EDUCATION","4.5","172508","76M","5,000,000+","Free","0","Everyone","Education;Education","June 27, 2018","5.2.1","5.0 and up","8020","Debra Snyder","62","Maine","113"
"825","2021-05-24","217","Learn 50 languages","EDUCATION","4.4","55256","14M","5,000,000+","Free","0","Everyone","Education","June 19, 2018","10.9.1","4.0 and up","6226","Justin Bradley","60","Nebraska","238"
"826","2021-05-24","264","Learn English with Aco","EDUCATION","4.6","75112","6.5M","1,000,000+","Free","0","Everyone","Education","November 11, 2017","2.09","4.1 and up","6243","Emily Terrell","23","New Hampshire","189"
"827","2021-05-24","150","Duolingo: Learn Languages Free","EDUCATION","4.7","6290507","Varies with device","100,000,000+","Free","0","Everyone","Education;Education","August 1, 2018","Varies with device","Varies with device","4004","Miss Michelle Lee","33","Wyoming","83"
"828","2021-05-24","302","Free english course","EDUCATION","4.7","142632","6.9M","5,000,000+","Free","0","Everyone","Education","July 12, 2018","2.8","4.1 and up","5153","Sierra Burch","28","Oregon","177"
"829","2021-05-24","112","Learn English with Phrases","EDUCATION","4.2","5695","Varies with device","1,000,000+","Free","0","Everyone","Education","September 28, 2017","Varies with device","Varies with device","6245","Ricky Benson","61","New York","98"
"830","2021-05-24","439","Babbel – Learn Languages","EDUCATION","4.3","266935","21M","10,000,000+","Free","0","Everyone","Education","July 30, 2018","20.7.2","4.4 and up","1872","Brian Brooks","53","New Jersey","94"
"831","2021-05-25","106","Google Play Games","ENTERTAINMENT","4.3","7165362","Varies with device","1,000,000,000+","Free","0","Teen","Entertainment","July 16, 2018","Varies with device","Varies with device","5439","Andrew Mckinney","36","Massachusetts","142"
"832","2021-05-25","327","Tubi TV - Free Movies & TV","ENTERTAINMENT","4.3","296771","11M","10,000,000+","Free","0","Teen","Entertainment","July 15, 2018","2.13.5","4.1 and up","9123","Troy Moore","39","Virginia","95"
"833","2021-05-25","140","YouTube Kids","ENTERTAINMENT","4.5","470089","Varies with device","50,000,000+","Free","0","Everyone","Entertainment;Music & Video","August 3, 2018","3.43.3","4.1 and up","9727","Kyle Jenkins","55","West Virginia","219"
"834","2021-05-25","432","Mobile TV","ENTERTAINMENT","3.5","10939","4.6M","10,000,000+","Free","0","Everyone","Entertainment","April 28, 2016","2.05.0010","5.0 and up","6753","Michelle Conrad","64","Alaska","241"
"835","2021-05-25","75","TV+","ENTERTAINMENT","4.2","98509","Varies with device","5,000,000+","Free","0","Everyone","Entertainment","June 28, 2018","Varies with device","Varies with device","8734","Tiffany Hood","28","Florida","107"
"836","2021-05-25","492","Digital TV","ENTERTAINMENT","3.1","5241","Varies with device","5,000,000+","Free","0","Everyone","Entertainment","June 6, 2018","Varies with device","6.0 and up","3776","Victor Burnett","47","Ohio","48"
"837","2021-05-25","385","Motorola Spotlight Player™","ENTERTAINMENT","4.6","22508","3.3M","10,000,000+","Free","0","Everyone","Entertainment","July 16, 2015","v1.8b22p13","4.2 and up","6837","Julie Cabrera","25","Vermont","121"
"838","2021-05-25","372","Vigo Lite","ENTERTAINMENT","4.2","10291","6.5M","5,000,000+","Free","0","Teen","Entertainment","August 4, 2018","3.7.3","4.0.3 and up","9346","Rachel Bailey","23","Texas","63"
"839","2021-05-25","343","Pluto TV - It’s Free TV","ENTERTAINMENT","4.2","28948","Varies with device","1,000,000+","Free","0","Teen","Entertainment","August 4, 2018","Varies with device","Varies with device","7560","Becky Allen","44","Idaho","126"
"840","2021-05-25","126","Hotstar","ENTERTAINMENT","4.3","4885646","Varies with device","100,000,000+","Free","0","Teen","Entertainment","August 3, 2018","Varies with device","Varies with device","5751","Mr. Ethan Allen","30","Hawaii","98"
"841","2021-05-25","219","Cinematic Cinematic","ENTERTAINMENT","4.4","37000","15M","1,000,000+","Free","0","Mature 17+","Entertainment","June 21, 2018","4.0.5","4.1 and up","3037","Scott Murray","47","Arkansas","77"
"842","2021-05-25","119","The green alien dance","ENTERTAINMENT","3.8","6979","12M","1,000,000+","Free","0","Everyone","Entertainment","July 5, 2018","1.03","4.0 and up","8925","John Cortez","59","Tennessee","116"
"843","2021-05-25","483","Spectrum TV","ENTERTAINMENT","3.4","46618","Varies with device","5,000,000+","Free","0","Teen","Entertainment","July 19, 2018","Varies with device","Varies with device","8460","Heidi Thomas","54","New Mexico","148"
"844","2021-05-25","188","H TV","ENTERTAINMENT","4.3","103078","5.6M","5,000,000+","Free","0","Everyone","Entertainment","July 5, 2018","4.6.2","2.3.3 and up","5516","Nathan Garcia","59","Alaska","194"
"845","2021-05-25","193","StarTimes - Live International Champions Cup","ENTERTAINMENT","4.4","17682","9.7M","1,000,000+","Free","0","Everyone","Entertainment","August 3, 2018","5.2","4.0.3 and up","8517","Jonathan Moore","25","Iowa","242"
"846","2021-05-25","181","MEGOGO - Cinema and TV","ENTERTAINMENT","4","175528","Varies with device","10,000,000+","Free","0","Everyone","Entertainment","August 3, 2018","Varies with device","Varies with device","6453","Gerald Lyons","19","Oregon","169"
"847","2021-05-25","104","Talking Angela","ENTERTAINMENT","3.7","1828284","52M","100,000,000+","Free","0","Everyone","Entertainment","July 12, 2018","2.8.2","4.1 and up","8745","Linda Haynes","61","New Mexico","244"
"848","2021-05-25","234","DStv Now","ENTERTAINMENT","3.9","34923","Varies with device","5,000,000+","Free","0","Teen","Entertainment","July 27, 2018","Varies with device","Varies with device","3551","Joseph Jennings","46","Virginia","181"
"849","2021-05-25","301","ivi - movies and TV shows in HD","ENTERTAINMENT","4.5","684116","Varies with device","10,000,000+","Free","0","Teen","Entertainment","July 31, 2018","Varies with device","4.2 and up","10011","Daniel Riggs","23","Vermont","153"
"850","2021-05-25","296","Radio Javan","ENTERTAINMENT","4.4","46916","4.5M","1,000,000+","Free","0","Everyone","Entertainment","July 18, 2018","7.3","4.2 and up","7829","Maria Gonzalez","30","Colorado","66"
"851","2021-05-25","81","Complete Spanish Movies","ENTERTAINMENT","4","11656","4.5M","1,000,000+","Free","0","Everyone","Entertainment","January 20, 2018","1.02","4.0.3 and up","3156","Traci Wade","27","Colorado","180"
"852","2021-05-25","394","Peers.TV: broadcast TV channels First, Match TV, TNT ...","ENTERTAINMENT","4.1","141980","Varies with device","5,000,000+","Free","0","Teen","Entertainment","July 30, 2018","Varies with device","Varies with device","7412","Marvin Lee","29","Virginia","196"
"853","2021-05-25","286","Netflix","ENTERTAINMENT","4.4","5456208","Varies with device","100,000,000+","Free","0","Teen","Entertainment","July 31, 2018","Varies with device","Varies with device","7055","Heather Miller","48","Kentucky","218"
"854","2021-05-25","425","Viki: Asian TV Dramas & Movies","ENTERTAINMENT","4.3","407698","Varies with device","10,000,000+","Free","0","Teen","Entertainment","July 27, 2018","Varies with device","Varies with device","9348","Michelle Skinner","27","North Dakota","160"
"855","2021-05-25","248","Toca Life: City","EDUCATION","4.7","31085","24M","500,000+","Paid","$3.99","Everyone","Education;Pretend Play","July 6, 2018","1.5-play","4.4 and up","9001","Taylor Wilson","30","Nebraska","149"
"856","2021-05-25","395","Rosetta Stone: Learn to Speak & Read New Languages","EDUCATION","4.5","172508","76M","5,000,000+","Free","0","Everyone","Education;Education","June 27, 2018","5.2.1","5.0 and up","8020","Jessica Johnson","18","Iowa","211"
"857","2021-05-25","397","Learn languages, grammar & vocabulary with Memrise","EDUCATION","4.7","1107948","Varies with device","10,000,000+","Free","0","Everyone","Education","August 2, 2018","Varies with device","Varies with device","6271","Ryan Sanchez","28","Utah","156"
"858","2021-05-25","465","Babbel – Learn Languages","EDUCATION","4.3","266948","21M","10,000,000+","Free","0","Everyone","Education","July 30, 2018","20.7.2","4.4 and up","1872","Keith Lowe","45","West Virginia","97"
"859","2021-05-25","445","Innovative: Learn 34 Languages","EDUCATION","4.5","14206","21M","500,000+","Free","0","Everyone","Education","July 26, 2018","1.16","3.0 and up","5884","Amanda Curtis","40","New Hampshire","123"
"860","2021-05-25","134","busuu: Learn Languages - Spanish, English & More","EDUCATION","4.3","206532","21M","10,000,000+","Free","0","Everyone 10+","Education","August 1, 2018","13.9.0.161","5.0 and up","9859","Jessica Garcia","22","Kentucky","73"
"861","2021-05-25","496","My Class Schedule: Timetable","EDUCATION","4.1","9348","Varies with device","1,000,000+","Free","0","Everyone","Education","June 1, 2016","Varies with device","Varies with device","6889","Anita Terrell","31","North Carolina","36"
"862","2021-05-25","272","Chegg Study - Homework Help","EDUCATION","4.3","14700","21M","1,000,000+","Free","0","Everyone","Education","July 30, 2018","5.7.0","4.4 and up","2991","Dr. Andrea Lee","59","South Dakota","163"
"863","2021-05-25","85","Canvas Student","EDUCATION","4.5","42828","Varies with device","1,000,000+","Free","0","Everyone","Education","July 20, 2018","Varies with device","Varies with device","2874","Phillip Long","63","California","161"
"864","2021-05-25","115","Timetable","EDUCATION","4.2","40209","Varies with device","1,000,000+","Free","0","Everyone","Education","May 24, 2018","Varies with device","Varies with device","8980","Rebecca Grant","26","South Carolina","112"
"865","2021-05-25","170","Socratic - Math Answers & Homework Help","EDUCATION","4.6","37862","5.4M","1,000,000+","Free","0","Everyone","Education","June 7, 2018","1.8.1","4.1 and up","8411","Peter Mills","27","Indiana","41"
"866","2021-05-25","394","EasyBib: Citation Generator","EDUCATION","3.5","1405","7.3M","100,000+","Free","0","Everyone","Education","March 29, 2018","2.4.4","4.0 and up","4368","Marvin Lee","29","Virginia","177"
"867","2021-05-25","344","Toca Life: Hospital","EDUCATION","4.7","3528","24M","100,000+","Paid","$3.99","Everyone","Education;Pretend Play","June 12, 2018","1.1.1-play","4.4 and up","9002","Hannah Webb","21","Louisiana","195"
"868","2021-05-25","307","ClassDojo","EDUCATION","4.4","148549","59M","10,000,000+","Free","0","Everyone","Education;Education","August 3, 2018","4.21.1","4.1 and up","3066","Jesus Boyer","45","Mississippi","126"
"869","2021-05-25","376","HelloTalk — Chat, Speak & Learn Foreign Languages","EDUCATION","4.4","84311","41M","5,000,000+","Free","0","Everyone","Education","July 25, 2018","2.6.6","4.1 and up","5654","Sarah Johnson","60","Maine","236"
"870","2021-05-25","291","Quizlet: Learn Languages & Vocab with Flashcards","EDUCATION","4.6","211856","Varies with device","10,000,000+","Free","0","Everyone","Education","August 1, 2018","Varies with device","Varies with device","7756","Brandon Murphy","34","Virginia","188"
"871","2021-05-25","252","busuu: Learn Languages - Spanish, English & More","EDUCATION","4.3","206532","21M","10,000,000+","Free","0","Everyone 10+","Education","August 1, 2018","13.9.0.161","5.0 and up","9859","Mary Klein","44","Minnesota","193"
"872","2021-05-25","426","Rosetta Stone: Learn to Speak & Read New Languages","EDUCATION","4.5","172508","76M","5,000,000+","Free","0","Everyone","Education;Education","June 27, 2018","5.2.1","5.0 and up","8020","Nicholas Thomas","21","Nevada","207"
"873","2021-05-25","217","SoloLearn: Learn to Code for Free","EDUCATION","4.8","256079","7.6M","1,000,000+","Free","0","Teen","Education","July 12, 2018","2.2.4","4.0.3 and up","8428","Justin Bradley","60","Nebraska","120"
"874","2021-05-25","200","Kids Learn Languages by Mondly","EDUCATION","4.4","2078","Varies with device","100,000+","Free","0","Everyone","Education;Education","December 24, 2017","1.0.2","4.1 and up","6089","Joseph Duran","53","Arkansas","90"
"875","2021-05-25","244","Blinkist - Nonfiction Books","EDUCATION","4.1","16103","13M","1,000,000+","Free","0","Everyone","Education","July 31, 2018","5.7.1","4.1 and up","2156","Dr. Kelsey Hancock MD","19","Washington","132"
"876","2021-05-25","442","Sago Mini Hat Maker","EDUCATION","4.9","11","63M","1,000+","Paid","$3.99","Everyone","Education;Pretend Play","July 24, 2017","1","4.0.3 and up","8134","Mike Garcia","23","Florida","207"
"877","2021-05-25","441","Fuzzy Numbers: Pre-K Number Foundation","EDUCATION","4.7","21","44M","1,000+","Paid","$5.99","Everyone","Education;Education","July 21, 2017","1.3","4.1 and up","5217","Madison Carter","29","Tennessee","55"
"878","2021-05-25","388","Google Classroom","EDUCATION","4.2","69498","Varies with device","10,000,000+","Free","0","Everyone","Education","July 19, 2018","Varies with device","Varies with device","5422","Jenna Butler","55","Alaska","249"
"879","2021-05-26","53","CBS - Full Episodes & Live TV","ENTERTAINMENT","3.8","92058","12M","10,000,000+","Free","0","Teen","Entertainment","July 20, 2018","4.8.6","4.1 and up","2432","Jonathan Harrison","57","Tennessee","139"
"880","2021-05-26","112","Crackle - Free TV & Movies","ENTERTAINMENT","3.7","388089","Varies with device","10,000,000+","Free","0","Teen","Entertainment","April 12, 2018","Varies with device","Varies with device","3223","Ricky Benson","61","New York","185"
