event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_name,user_age,user_location,time_spent_min
384,2021-04-08,678,Google Allo,COMMUNICATION,4.3,346980,0.0,10000000,Free,0.0,Everyone,Communication,2018-01-23,Varies with device,4.1 and up,5415,Caitlyn Ramirez,30,South Carolina,348
385,2021-04-08,685,Google Chrome: Fast & Secure,COMMUNICATION,4.3,9643041,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,5421,Donald Hoover,51,Connecticut,90
386,2021-04-08,475,Firefox Browser fast & private,COMMUNICATION,4.4,3075118,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-10,Varies with device,Varies with device,4965,Damon Daniels,34,Louisiana,230
387,2021-04-08,885,"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2264916,6100000.0,50000000,Free,0.0,Everyone,Communication,2018-07-31,5.22.18.0006,4.0 and up,2601,Joshua Myers,18,North Dakota,236
388,2021-04-08,67,Puffin Web Browser,COMMUNICATION,4.3,541389,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-09,7.5.3.20547,4.1 and up,7679,Christopher Wells,36,Nevada,303
389,2021-04-08,555,Opera Browser: Fast and Secure,COMMUNICATION,4.4,2473693,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-31,47.1.2249.129326,Varies with device,7267,Logan Ward MD,53,Wisconsin,151
390,2021-04-08,69,Google Voice,COMMUNICATION,4.2,171031,0.0,10000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,5447,James Arnold,63,Nebraska,301
391,2021-04-08,665,BBM - Free Calls & Messages,COMMUNICATION,4.3,12842860,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-02,Varies with device,4.0.3 and up,1466,Clifford Henson,40,New Hampshire,133
392,2021-04-08,340,Who,COMMUNICATION,4.3,2451093,0.0,100000000,Free,0.0,Teen,Communication,2018-08-03,Varies with device,Varies with device,9564,Amber Wright,51,New Mexico,99
393,2021-04-08,777,Telegram,COMMUNICATION,4.4,3128509,0.0,100000000,Free,0.0,Mature 17+,Communication,2018-07-27,Varies with device,Varies with device,8796,Jasmin Phillips,58,Iowa,140
394,2021-04-08,945,Skype - free IM & video calls,COMMUNICATION,4.1,10484169,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,8344,Barry Adams,60,South Dakota,243
395,2021-04-08,813,Telegram,COMMUNICATION,4.4,3128250,0.0,100000000,Free,0.0,Mature 17+,Communication,2018-07-27,Varies with device,Varies with device,8796,Douglas Gill,56,Mississippi,380
396,2021-04-08,747,Google Duo - High Quality Video Calls,COMMUNICATION,4.6,2083237,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-31,37.1.206017801.DR37_RC14,4.4 and up,5425,Andrew Bishop,31,Oregon,272
397,2021-04-08,140,Puffin Web Browser,COMMUNICATION,4.3,541389,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-09,7.5.3.20547,4.1 and up,7679,Kevin Rodgers,52,South Dakota,216
398,2021-04-08,30,Seznam.cz,COMMUNICATION,4.3,46702,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-04,Varies with device,Varies with device,8249,Kelly Wright,26,Oregon,235
399,2021-04-08,447,Antillean Gold Telegram (original version),COMMUNICATION,4.4,2939,17000000.0,100000,Free,0.0,Everyone,Communication,2018-07-16,2.1,4.1 and up,1267,Douglas Chandler,24,West Virginia,365
400,2021-04-08,522,AT&T Visual Voicemail,COMMUNICATION,3.7,13761,0.0,10000000,Free,0.0,Everyone,Communication,2018-06-27,Varies with device,Varies with device,894,Brandy Cox,48,Alabama,386
401,2021-04-08,585,GMX Mail,COMMUNICATION,4.3,258556,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-25,Varies with device,Varies with device,5253,Stephanie Graham,37,Virginia,234
402,2021-04-08,651,Omlet Chat,COMMUNICATION,3.9,40751,35000000.0,10000000,Free,0.0,Teen,Communication,2016-11-04,2.2.7600,4.0.3 and up,7233,Kenneth Craig,47,Nebraska,285
403,2021-04-08,637,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40000000.0,500000000,Free,0.0,Teen,Communication,2018-08-02,12.8.5.1121,4.0 and up,9172,Brian Hickman,48,Kentucky,136
404,2021-04-08,763,My Vodacom SA,COMMUNICATION,3.7,25021,61000000.0,5000000,Free,0.0,Everyone,Communication,2018-06-26,9.9.0,4.3 and up,6941,Courtney Hudson,25,Maryland,296
405,2021-04-08,514,Android Messages,COMMUNICATION,4.2,781810,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,1215,Ashley Castro,43,New York,233
406,2021-04-08,665,WhatsApp Messenger,COMMUNICATION,4.4,69119316,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,9541,Clifford Henson,40,New Hampshire,192
407,2021-04-08,126,Messenger – Text and Video Chat for Free,COMMUNICATION,4.0,56646578,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,6665,Dylan Smith,64,Virginia,264
408,2021-04-08,261,imo free video calls and chat,COMMUNICATION,4.3,4785988,11000000.0,500000000,Free,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up,10007,Kimberly Carpenter,55,Oregon,116
409,2021-04-08,577,Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122498,79000.0,10000000,Free,0.0,Everyone,Communication,2015-09-02,0.1.100944346,4.0.3 and up,5619,Robert Jensen,38,Wisconsin,251
410,2021-04-08,970,Viber Messenger,COMMUNICATION,4.3,11334973,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device,9315,Jacqueline Chavez,47,Ohio,198
411,2021-04-08,358,Hangouts,COMMUNICATION,4.0,3419433,0.0,1000000000,Free,0.0,Everyone,Communication,2018-07-21,Varies with device,Varies with device,5618,Laura Patrick DDS,27,Kansas,275
412,2021-04-08,889,"Talkatone: Free Texts, Calls & Phone Number",COMMUNICATION,4.1,132014,25000000.0,10000000,Free,0.0,Everyone,Communication,2018-07-18,6.1,4.2 and up,8742,Hayden Smith,63,Minnesota,93
413,2021-04-08,69,Calls & Text by Mo+,COMMUNICATION,4.2,83239,14000000.0,5000000,Free,0.0,Everyone,Communication,2018-04-19,3.0.4,4.0 and up,2826,James Arnold,63,Nebraska,279
414,2021-04-08,17,free video calls and chat,COMMUNICATION,4.2,594728,0.0,50000000,Free,0.0,Everyone,Communication,2018-07-19,7.3(800241),4.4 and up,9960,Richard Miller,26,Montana,295
415,2021-04-08,126,WeChat,COMMUNICATION,4.2,5387446,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device,9483,Dylan Smith,64,Virginia,290
416,2021-04-08,230,Microsoft Edge,COMMUNICATION,4.3,27187,66000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-28,42.0.0.2059,4.4 and up,6684,Ryan Boyd,46,Delaware,281
417,2021-04-09,978,Gmail,COMMUNICATION,4.3,4604483,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02,Varies with device,Varies with device,5369,Robert Nunez,37,Illinois,303
418,2021-04-09,213,Caller ID +,COMMUNICATION,4.0,9498,118000.0,1000000,Free,0.0,Everyone,Communication,2016-06-07,5.28.0,2.3 and up,2825,Crystal Martinez,21,South Carolina,369
419,2021-04-09,122,"Truecaller: Caller ID, SMS spam blocking & Dialer",COMMUNICATION,4.5,7820209,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-01,Varies with device,Varies with device,9114,David White,44,Mississippi,146
420,2021-04-09,453,Call Control - Call Blocker,COMMUNICATION,4.4,93825,11000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-05,2.17.3,4.1 and up,2816,Caleb Baker,37,Washington,314
421,2021-04-09,49,Sync.ME – Caller ID & Block,COMMUNICATION,4.5,205739,17000000.0,5000000,Free,0.0,Everyone,Communication,2018-07-26,4.5.4,4.1 and up,8678,Tanya Peters,36,Kansas,263
422,2021-04-09,458,Video Caller Id,COMMUNICATION,4.2,15287,17000000.0,1000000,Free,0.0,Everyone,Communication,2018-01-24,2.2.245,4.0.3 and up,9321,Arthur Knight,36,Florida,377
423,2021-04-09,335,True Contact - Real Caller ID,COMMUNICATION,4.1,32283,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device,9110,Jennifer Davis,37,Iowa,269
424,2021-04-09,520,Yahoo Mail – Stay Organized,COMMUNICATION,4.3,4188142,16000000.0,100000000,Free,0.0,Everyone,Communication,2018-07-18,5.29.3,4.4 and up,9693,Rebecca Turner,28,New York,116
425,2021-04-09,694,Burner - Free Phone Number,COMMUNICATION,4.3,14873,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-12,Varies with device,Varies with device,2324,Olivia Crosby,62,Virginia,95
426,2021-04-09,116,K-9 Mail,COMMUNICATION,4.2,88427,5100000.0,5000000,Free,0.0,Everyone,Communication,2018-01-06,5.403,4.0.3 and up,6020,Timothy Hall,53,Rhode Island,398
427,2021-04-09,868,Mail.Ru - Email App,COMMUNICATION,4.6,837842,0.0,50000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,6508,Suzanne Robles,43,Louisiana,215
428,2021-04-09,132,Email TypeApp - Mail App,COMMUNICATION,4.6,183374,44000000.0,1000000,Free,0.0,Everyone,Communication,2018-08-01,1.9.4.74,4.1 and up,4450,Roger Johnson,47,Colorado,261
429,2021-04-09,589,All Email Providers,COMMUNICATION,4.1,20901,7300000.0,1000000,Free,0.0,Everyone,Communication,2018-04-03,5.0.9,4.1 and up,1146,Sheila Johnson,40,West Virginia,340
430,2021-04-09,125,"Newton Mail - Email App for Gmail, Outlook, IMAP",COMMUNICATION,4.0,122595,30000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-19,9.8.376,5.0 and up,7090,Jeanette Rodriguez,40,Alaska,222
431,2021-04-09,469,GO Notifier,COMMUNICATION,4.2,124346,695000.0,10000000,Free,0.0,Everyone,Communication,2014-07-06,2.8,2.0 and up,5260,Matthew Ballard,56,Idaho,148
432,2021-04-09,437,Mail1Click - Secure Mail,COMMUNICATION,4.1,255,1600000.0,10000,Free,0.0,Everyone,Communication,2017-04-11,2.3,2.2 and up,6509,Bob Griffin,26,Louisiana,361
433,2021-04-09,539,Daum Mail - Next Mail,COMMUNICATION,4.3,41420,19000000.0,5000000,Free,0.0,Everyone,Communication,2018-06-21,3.2.0,4.0 and up,3692,Helen Saunders,43,New Mexico,195
434,2021-04-09,177,mail.com mail,COMMUNICATION,4.2,44706,0.0,1000000,Free,0.0,Everyone,Communication,2018-07-25,Varies with device,Varies with device,10033,Michael Leonard,28,Missouri,340
435,2021-04-09,766,SolMail - All-in-One email app,COMMUNICATION,4.3,23707,0.0,500000,Free,0.0,Everyone,Communication,2017-08-09,2.3.17,Varies with device,8416,Wanda Alvarado,30,Missouri,99
436,2021-04-09,974,Hangouts,COMMUNICATION,4.0,3419513,0.0,1000000000,Free,0.0,Everyone,Communication,2018-07-21,Varies with device,Varies with device,5618,Michael Vang,20,Colorado,226
437,2021-04-09,692,Calls Blacklist - Call Blocker,COMMUNICATION,4.5,457283,0.0,10000000,Free,0.0,Everyone,Communication,2018-05-24,Varies with device,Varies with device,2827,Crystal Bennett,40,Oklahoma,114
438,2021-04-09,933,"myMail – Email for Hotmail, Gmail and Outlook Mail",COMMUNICATION,4.5,305218,0.0,10000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,10050,Kyle Gilbert,21,Maryland,310
439,2021-04-09,378,CIA - Caller ID & Call Blocker,COMMUNICATION,4.0,60308,0.0,5000000,Free,0.0,Everyone,Communication,2018-06-22,Varies with device,Varies with device,2539,Jennifer Smith,54,West Virginia,235
440,2021-04-09,376,Whoscall - Caller ID & Block,COMMUNICATION,4.4,552441,29000000.0,10000000,Free,0.0,Everyone,Communication,2018-08-01,6.19.1,4.1 and up,9570,Kyle Gibbs,42,Illinois,225
441,2021-04-09,769,Opera Mini - fast web browser,COMMUNICATION,4.5,5150471,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-19,Varies with device,Varies with device,7268,Richard Wells,60,West Virginia,275
442,2021-04-09,895,"Dolphin Browser - Fast, Private & Adblock🐬",COMMUNICATION,4.5,2511130,0.0,50000000,Free,0.0,Everyone,Communication,2018-07-02,Varies with device,Varies with device,3837,Kristen Stone,27,Texas,116
443,2021-04-09,57,UC Browser Mini -Tiny Fast Private & Secure,COMMUNICATION,4.4,3648480,3300000.0,100000000,Free,0.0,Teen,Communication,2018-07-18,11.4.0,4.0 and up,9173,Mr. David White DDS,47,Illinois,112
444,2021-04-09,759,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17714850,40000000.0,500000000,Free,0.0,Teen,Communication,2018-08-02,12.8.5.1121,4.0 and up,9172,Lisa Lewis PhD,21,Mississippi,266
445,2021-04-09,803,Ghostery Privacy Browser,COMMUNICATION,4.1,13100,2200000.0,1000000,Free,0.0,Everyone,Communication,2018-03-20,1.4.1.0,4.0.3 and up,5343,Jeremy Gay,44,Minnesota,104
446,2021-04-09,859,InBrowser - Incognito Browsing,COMMUNICATION,4.2,27156,0.0,1000000,Free,0.0,Everyone,Communication,2018-05-31,Varies with device,Varies with device,5868,Kelli Combs,27,Vermont,108
447,2021-04-09,414,Web Browser for Android,COMMUNICATION,4.1,55098,4300000.0,1000000,Free,0.0,Everyone,Communication,2018-06-20,2.2,4.0 and up,9510,Courtney Gonzalez,32,Mississippi,277
448,2021-04-09,98,DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133501,4700000.0,10000000,Free,0.0,Everyone,Communication,2016-04-01,6.4.0.4,4.0 and up,3572,Christopher Chavez,41,Nevada,93
449,2021-04-09,654,Lightning Web Browser,COMMUNICATION,4.1,12578,2300000.0,500000,Free,0.0,Everyone,Communication,2017-07-10,4.5.1,4.0 and up,6316,Robert Anderson,56,Arizona,330
450,2021-04-09,912,Web Browser,COMMUNICATION,4.2,10965,2300000.0,500000,Free,0.0,Everyone,Communication,2015-02-02,2.0,3.0 and up,9506,Linda Park,18,Colorado,259
451,2021-04-09,513,Puffin Browser Pro,COMMUNICATION,4.0,18247,0.0,100000,Paid,3.99,Everyone,Communication,2018-07-05,7.5.3.20547,4.1 and up,7678,Gregory Tyler,35,Minnesota,320
452,2021-04-09,742,Contacts+,COMMUNICATION,4.2,190613,11000000.0,10000000,Free,0.0,Everyone,Communication,2018-07-31,5.85.1,4.0.3 and up,3166,Albert Lawson,42,Illinois,227
453,2021-04-09,713,"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483565,20000000.0,10000000,Free,0.0,Everyone,Communication,2018-07-29,1.286,4.1 and up,2823,Courtney Warren,27,Minnesota,313
454,2021-04-09,645,Calls & Text by Mo+,COMMUNICATION,4.2,83239,14000000.0,5000000,Free,0.0,Everyone,Communication,2018-04-19,3.0.4,4.0 and up,2826,Donald Rodriguez,44,Texas,110
455,2021-04-09,973,Viber Messenger,COMMUNICATION,4.3,11334973,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device,9315,Katie Fisher,33,Georgia,115
456,2021-04-09,599,PHONE for Google Voice & GTalk,COMMUNICATION,4.3,72065,13000000.0,1000000,Free,0.0,Everyone,Communication,2018-04-18,3.0.7,4.0 and up,7329,Ronald Walker,40,Virginia,188
457,2021-04-09,555,Safest Call Blocker,COMMUNICATION,4.4,27540,3700000.0,1000000,Free,0.0,Everyone,Communication,2018-01-05,1.26.001,4.0 and up,8128,Logan Ward MD,53,Wisconsin,280
458,2021-04-09,699,Full Screen Caller ID,COMMUNICATION,4.2,104990,10000000.0,5000000,Free,0.0,Everyone,Communication,2018-05-15,3.5.0,4.0.3 and up,5199,Douglas Watson,32,Texas,253
459,2021-04-09,377,Hiya - Caller ID & Block,COMMUNICATION,4.4,177703,13000000.0,10000000,Free,0.0,Mature 17+,Communication,2018-07-25,8.1.2-6310,5.0 and up,5699,Christopher Powell,49,Washington,203
460,2021-04-09,229,Call Blocker,COMMUNICATION,4.1,17529,10000000.0,1000000,Free,0.0,Everyone,Communication,2018-07-26,5.86,4.0.3 and up,2813,Travis Donaldson,44,Alabama,225
461,2021-04-09,465,Mr. Number-Block calls & spam,COMMUNICATION,4.2,177263,13000000.0,10000000,Free,0.0,Mature 17+,Communication,2018-07-13,5.1.2-6310,5.0 and up,6845,Michael Berger,49,Pennsylvania,155
462,2021-04-09,330,Should I Answer?,COMMUNICATION,4.8,237468,8800000.0,1000000,Free,0.0,Everyone,Communication,2018-07-26,2018.1.715,4.0 and up,8282,Nicole Morris,46,Georgia,186
463,2021-04-09,692,RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5500000.0,1000000,Free,0.0,Everyone,Communication,2017-12-04,3.9.7,2.1 and up,7997,Crystal Bennett,40,Oklahoma,301
464,2021-04-09,481,ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2700000.0,10000000,Free,0.0,Everyone,Communication,2017-03-05,196,2.1 and up,4550,Jordan Fields,19,Iowa,92
465,2021-04-10,230,stranger chat - anonymous chat,DATING,3.5,13202,6100000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-07,2.4.1,4.1 and up,10084,Ryan Boyd,46,Delaware,171
466,2021-04-10,99,Free Dating App & Flirt Chat - Cheers,DATING,4.4,667,27000000.0,10000,Free,0.0,Mature 17+,Dating,2018-08-03,1.308.us,4.1 and up,5123,Lori Anderson,22,Texas,191
467,2021-04-10,63,Mingle2 - Free Online Dating & Singles Chat Rooms,DATING,4.3,37053,44000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-08-03,4.4B,4.1 and up,6713,Travis Jimenez,18,Maryland,160
468,2021-04-10,70,Black People Meet Singles Date,DATING,3.9,10212,5000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-25,1.9.7,4.4 and up,2135,Miss Lori Foley,46,Indiana,228
469,2021-04-10,561,Hot or Not - Find someone right now,DATING,4.1,305708,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device,5744,Mr. Jason Wilkinson,53,Georgia,228
470,2021-04-10,838,"Chispa, the Dating App for Latino, Latina Singles",DATING,4.2,4195,24000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up,3021,Michelle Skinner,52,Utah,155
471,2021-04-10,377,Free Dating App & Flirt Chat - Match with Singles,DATING,4.4,172460,3100000.0,5000000,Free,0.0,Mature 17+,Dating,2018-08-04,1.639,4.0 and up,5124,Christopher Powell,49,Washington,384
472,2021-04-10,367,eharmony - Online Dating App,DATING,3.1,31320,53000000.0,5000000,Free,0.0,Mature 17+,Dating,2018-07-30,6.6.5,4.1 and up,9942,Todd Sullivan,36,Florida,166
473,2021-04-10,203,"Blendr - Chat, Flirt & Meet",DATING,4.0,28671,0.0,1000000,Free,0.0,Mature 17+,Dating,2018-08-01,Varies with device,Varies with device,2153,Adam Thompson,18,Virginia,320
474,2021-04-10,577,Clover Dating App,DATING,4.1,11633,23000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-24,2.5.1,4.1 and up,3087,Robert Jensen,38,Wisconsin,220
475,2021-04-10,657,Free Dating Hook Up Messenger,DATING,3.3,1157,21000000.0,100000,Free,0.0,Mature 17+,Dating,2017-01-27,5.0.1,4.2 and up,5127,Rachel Calhoun,23,Kansas,231
476,2021-04-10,944,Howlr,DATING,3.9,105,27000000.0,5000,Free,0.0,Mature 17+,Dating,2018-06-19,1.0.4,4.4 and up,5772,Sean Miller,19,Texas,218
477,2021-04-10,443,Once - Quality Matches Every day,DATING,4.4,222888,21000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-17,2.45,4.1 and up,7237,Cathy Reyes,28,Texas,116
478,2021-04-10,824,BLK - Swipe. Match. Chat.,DATING,4.1,2067,24000000.0,100000,Free,0.0,Mature 17+,Dating,2018-07-25,1.6.1,4.4 and up,1658,Christopher Brown,51,Louisiana,214
479,2021-04-10,236,Cougar Dating Life : Date Older Women Sugar Mummy,DATING,3.9,1643,31000000.0,500000,Free,0.0,Mature 17+,Dating,2018-07-03,4.5.5,4.1 and up,3197,Karen Davis,36,Minnesota,196
480,2021-04-10,507,Stranger Chat & Date,DATING,3.6,3414,6200000.0,500000,Free,0.0,Mature 17+,Dating,2018-06-06,1.2.1,4.1 and up,8558,Christopher Gonzalez,41,Washington,269
481,2021-04-10,119,Free Dating & Flirt Chat - Choice of Love,DATING,4.0,42194,0.0,5000000,Free,0.0,Mature 17+,Dating,2018-07-24,Varies with device,Varies with device,5122,Michael Duffy,28,Michigan,199
482,2021-04-10,578,RandoChat - Chat roulette,DATING,3.6,11806,12000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-06-26,4.0.18,4.0.3 and up,7844,Rodney Le,62,Nevada,277
483,2021-04-10,530,BeWild Free Dating & Chat App,DATING,3.4,1999,8000000.0,100000,Free,0.0,Mature 17+,Dating,2017-02-03,1.6.5,4.2 and up,1998,Kimberly Harris,57,Louisiana,302
484,2021-04-10,821,"FastMeet: Chat, Dating, Love",DATING,4.2,22544,5900000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-27,1.31.4,4.0.3 and up,4895,Connie Salazar,48,Wyoming,375
485,2021-04-10,394,"Free Dating App - YoCutie - Flirt, Chat & Meet",DATING,4.1,97684,7900000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-10,1.230,4.0.3 and up,5126,Amanda Gonzales,33,Alabama,136
486,2021-04-10,529,CMB Free Dating App,DATING,4.0,48845,40000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-08-01,4.19.0.2320,4.4 and up,2615,Jacqueline Russell,41,Massachusetts,362
487,2021-04-10,311,Find Real Love — YouLove Premium Dating,DATING,4.5,212626,11000000.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up,4954,Gregory Knight,40,Maine,277
488,2021-04-10,538,BBW Dating & Plus Size Chat,DATING,4.4,12632,29000000.0,1000000,Free,0.0,Mature 17+,Dating,2018-07-27,3.5.0.1,4.1 and up,1471,Joshua Webster,43,South Carolina,375
489,2021-04-10,584,Zoosk Dating App: Meet Singles,DATING,4.0,516801,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device,9804,Gregory Davis,64,Idaho,395
490,2021-04-10,630,Casual Dating & Adult Singles - Joyride,DATING,4.5,61637,11000000.0,5000000,Free,0.0,Mature 17+,Dating,2018-07-31,4.17.2,4.1 and up,2935,Jennifer Pineda,54,Louisiana,356
491,2021-04-10,390,imo free video calls and chat,COMMUNICATION,4.3,4785988,11000000.0,500000000,Free,0.0,Everyone,Communication,2018-06-08,9.8.000000010501,4.0 and up,10007,Dennis Weaver,31,Wisconsin,320
492,2021-04-10,45,free video calls and chat,COMMUNICATION,4.2,594728,0.0,50000000,Free,0.0,Everyone,Communication,2018-07-19,7.3(800241),4.4 and up,9960,Mitchell Brooks,64,Pennsylvania,141
493,2021-04-10,963,Viber Messenger,COMMUNICATION,4.3,11335255,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-18,Varies with device,Varies with device,9315,Austin Johnson,51,Texas,120
494,2021-04-10,916,Skype - free IM & video calls,COMMUNICATION,4.1,10484169,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,8344,Brooke Fuentes,53,Vermont,147
495,2021-04-10,706,WeChat,COMMUNICATION,4.2,5387446,0.0,100000000,Free,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device,9483,Sally Mcdonald MD,38,California,175
496,2021-04-10,29,Vonage Mobile® Call Video Text,COMMUNICATION,4.1,29208,23000000.0,1000000,Free,0.0,Everyone,Communication,2016-09-28,2.9.8,2.3.3 and up,9390,Stacy Reed,52,New Mexico,103
497,2021-04-10,508,"Moco - Chat, Meet People",DATING,4.2,313724,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-08-04,2.6.141,4.1 and up,6762,Mr. George Randall,46,Nevada,264
498,2021-04-10,787,Glide - Video Chat Messenger,COMMUNICATION,4.3,350154,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-29,Varies with device,Varies with device,5363,Danielle George,19,Texas,306
499,2021-04-10,529,Talkray - Free Calls & Texts,COMMUNICATION,4.2,244863,0.0,10000000,Free,0.0,Everyone,Communication,2018-05-29,Varies with device,Varies with device,8758,Jacqueline Russell,41,Massachusetts,386
500,2021-04-10,73,LINE: Free Calls & Messages,COMMUNICATION,4.2,10790289,0.0,500000000,Free,0.0,Everyone,Communication,2018-07-26,Varies with device,Varies with device,6172,Michael Smith,44,Vermont,241
501,2021-04-10,751,KakaoTalk: Free Calls & Text,COMMUNICATION,4.3,2546527,0.0,100000000,Free,0.0,Everyone,Communication,2018-08-03,Varies with device,Varies with device,6045,Bryan Moore,27,North Dakota,276
502,2021-04-10,966,JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,4.6,191032,26000000.0,5000000,Free,0.0,Everyone,Communication,2018-08-04,7.2.29,4.0.3 and up,6009,Susan Santos,21,Florida,215
503,2021-04-10,49,Calculator,DATING,2.6,57,6200000.0,1000,Paid,6.99,Everyone,Dating,2017-10-25,1.1.6,4.0 and up,2797,Tanya Peters,36,Kansas,330
504,2021-04-10,685,Truth or Dare Pro,DATING,4.3,0,20000000.0,50,Paid,1.49,Teen,Dating,2017-09-01,1.0,4.0 and up,9118,Donald Hoover,51,Connecticut,181
505,2021-04-10,560,"Private Dating, Hide App- Blue for PrivacyHider",DATING,4.3,0,18000.0,100,Paid,2.99,Everyone,Dating,2017-07-25,1.0.1,4.0 and up,7651,Jerome Nielsen,49,Illinois,169
506,2021-04-10,928,Ad Blocker for SayHi,DATING,4.3,4,1200000.0,100,Paid,3.99,Teen,Dating,2018-08-02,1.2,4.0.3 and up,991,David Morgan,28,Florida,179
507,2021-04-10,992,AMBW Dating App: Asian Men Black Women Interracial,DATING,3.5,2,17000000.0,100,Paid,7.99,Mature 17+,Dating,2017-01-21,1.0.1,4.0 and up,804,Debbie Archer,52,New Mexico,239
508,2021-04-10,167,OkCupid Dating,DATING,4.1,285726,15000000.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-30,11.10.1,4.1 and up,7228,Thomas Terry,35,Pennsylvania,246
509,2021-04-10,401,Match™ Dating - Meet Singles,DATING,3.7,76646,0.0,10000000,Free,0.0,Mature 17+,Dating,2018-07-23,Varies with device,Varies with device,6585,Jerry Burgess,53,Utah,367
510,2021-04-10,126,"Hily: Dating, Chat, Match, Meet & Hook up",DATING,4.1,2556,56000000.0,100000,Free,0.0,Mature 17+,Dating,2018-08-01,2.5.2,4.1 and up,5690,Dylan Smith,64,Virginia,135
511,2021-04-10,775,Hinge: Dating & Relationships,DATING,4.2,7779,12000000.0,500000,Free,0.0,Mature 17+,Dating,2018-08-03,6.1.3,5.0 and up,5691,David Harris,29,Virginia,184
512,2021-04-10,535,"Moco+ - Chat, Meet People",DATING,4.2,1545,0.0,10000,Paid,3.99,Mature 17+,Dating,2018-06-19,2.6.139,4.1 and up,6763,Beth James,22,West Virginia,136
