event_id,download_date,user_id,app,category,rating,reviews,app_size,installs,app_type,price,content_rating,genres,last_updated,current_version,android_version,app_id,user_details
1625,2021-03-28,854,BC MVA Fines,BOOKS_AND_REFERENCE,5.0,5,7200000.0,50,Paid,1.75,Everyone,Books & Reference,2015-10-08,1.0,4.1 and up,1480,"Melissa Gonzalez, 59, Virginia"
1626,2021-03-28,977,Avios for Android,TRAVEL_AND_LOCAL,2.5,862,30000000.0,100000,Free,0.0,Everyone,Travel & Local,2018-04-10,7.8.0,5.0 and up,1383,"Jennifer Brown, 15, New Hampshire"
1627,2021-03-28,28,British Columbia Transit Info,MAPS_AND_NAVIGATION,4.3,0,5000000.0,100,Free,0.0,Everyone 10+,Maps & Navigation,2016-02-19,3.0,2.2 and up,2281,"Albert Franklin, 26, Illinois"
1628,2021-03-28,207,PBA® Bowling Challenge,SPORTS,4.3,242096,87000000.0,10000000,Free,0.0,Everyone,Sports,2018-08-02,3.4.4,4.1 and up,7316,"Evelyn Herman, 43, New York"
1629,2021-03-28,176,Bedouin Rivals,FAMILY,4.2,79826,0.0,1000000,Free,0.0,Everyone 10+,Strategy,2018-07-26,4.0.4,4.1 and up,2021,"Kristi Bailey, 61, Utah"
1630,2021-03-28,60,Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17000000.0,10000,Free,0.0,Everyone,Educational;Education,2018-02-25,1.0.0,2.3 and up,1298,"Lee Clarke, 45, West Virginia"
1631,2021-03-28,950,Let's Learn Alif Ba Ta,FAMILY,4.6,32,60000000.0,10000,Free,0.0,Everyone,Education,2017-11-29,6,4.0.3 and up,6296,"Dustin Mclaughlin, 53, Oregon"
1632,2021-03-28,903,Sufara.ba,FAMILY,4.9,285,25000000.0,10000,Free,0.0,Everyone,Education,2018-01-05,1.0.5,4.4 and up,8583,"Kathleen Farley, 14, Texas"
1633,2021-03-28,994,Elif Ba - Learn The Holy Quran,FAMILY,4.8,1491,38000000.0,50000,Free,0.0,Everyone,Education,2017-10-31,1.3,4.1 and up,4441,"James Miller, 43, Idaho"
1634,2021-03-28,16,Instant Ba-dum-tss,FAMILY,4.0,13,2000000.0,1000,Free,0.0,Everyone,Entertainment,2015-09-23,1.0,1.6 and up,5901,"Christopher Clark, 17, Mississippi"
1635,2021-03-28,970,Ba Zi Fortune,LIFESTYLE,3.9,592,2500000.0,100000,Free,0.0,Everyone,Lifestyle,2018-01-02,1.0.23,2.3 and up,1865,"Gary Robinson, 28, Wyoming"
1636,2021-03-28,213,BA VPN - Free Unlimited VPN,FAMILY,4.1,181,9200000.0,10000,Free,0.0,Everyone,Entertainment,2018-06-14,1.2.1,5.0 and up,1455,"Amber Jones, 27, Tennessee"
1637,2021-03-28,757,Ba dum tss - Rimshot widget,COMICS,4.1,690,444000.0,50000,Free,0.0,Everyone,Comics,2015-09-29,1.2.3,2.2 and up,1867,"Todd Clayton, 45, Nebraska"
1638,2021-03-28,308,Alif Ba Ta Song - Arabic Kids,FAMILY,4.5,227,15000000.0,50000,Free,0.0,Everyone,Educational;Education,2018-02-24,1.0,2.3 and up,1141,"Cody Sanchez, 64, Connecticut"
1639,2021-03-28,720,Fitness Dance for Zum.ba Workout Exercise,HEALTH_AND_FITNESS,4.2,287,12000000.0,50000,Free,0.0,Everyone,Health & Fitness,2018-07-30,1.8,4.2 and up,4982,"Kimberly Tanner, 64, Delaware"
1640,2021-03-28,467,Cafe.ba,NEWS_AND_MAGAZINES,4.0,677,4400000.0,10000,Free,0.0,Everyone,News & Magazines,2017-06-07,5.5.2,4.0 and up,2792,"Thomas House, 41, Wisconsin"
1641,2021-03-28,27,058.ba,NEWS_AND_MAGAZINES,4.4,27,14000000.0,100,Free,0.0,Everyone,News & Magazines,2018-07-06,1.0,4.2 and up,505,"Dominique Bailey, 33, Idaho"
1642,2021-03-28,811,Loreal - BA Makeup,TOOLS,1.9,8,6700000.0,1000,Free,0.0,Everyone,Tools,2018-04-18,1.1.1,4.0.3 and up,6383,"Michael Howe, 50, New York"
1643,2021-03-28,296,PROFESSOR SEE-BA LINGUAGENS E SUAS TECNOLOGIAS,PRODUCTIVITY,4.3,0,3700000.0,10,Paid,2.99,Everyone,Productivity,2017-12-01,1.0,4.0 and up,7356,"Sandy Lawrence, 22, Alaska"
1644,2021-03-28,649,Poteau BA,FAMILY,4.3,3,4000000.0,500,Free,0.0,Everyone,Education,2017-07-16,1.0.2,5.0 and up,7614,"Jason Duffy MD, 21, Missouri"
1645,2021-03-28,496,Elif Ba Oyunu,TOOLS,3.7,26,2200000.0,5000,Free,0.0,Everyone,Tools,2015-11-02,1.1,2.3 and up,4442,"Audrey Miller, 61, Texas"
1646,2021-03-28,991,Ain Arabic Kids Alif Ba ta,FAMILY,4.3,0,33000000.0,0,Paid,2.99,Everyone,Education,2016-04-15,1.0,3.0 and up,1080,"Carla Scott, 23, Indiana"
1647,2021-03-28,962,Klix.ba,NEWS_AND_MAGAZINES,4.0,3647,5700000.0,100000,Free,0.0,Everyone,News & Magazines,2017-02-25,4.1.1,4.0 and up,6114,"Wendy Ellis, 46, Illinois"
1648,2021-03-28,177,BC Hospital Wait Times,MEDICAL,4.2,8,1200000.0,500,Free,0.0,Everyone,Medical,2016-01-19,1.2,4.1 and up,1477,"Chad Conner, 15, Texas"
1649,2021-03-28,671,"Town of Princeton, BC",PRODUCTIVITY,4.8,4,31000000.0,100,Free,0.0,Everyone,Productivity,2018-06-25,3.3.8,4.0 and up,9041,"Makayla Ibarra, 50, Texas"
1650,2021-03-28,223,Explore British Columbia - BC Travel Guide,TRAVEL_AND_LOCAL,4.4,7,17000000.0,500,Free,0.0,Everyone,Travel & Local,2017-10-09,2.0.0,4.4W and up,4562,"William Mendez, 33, Colorado"
1651,2021-03-28,575,AP Calculus BC Practice Test,FAMILY,4.2,4,29000000.0,500,Free,0.0,Everyone,Education,2018-01-25,6.0.2,4.4 and up,818,"Jill Mejia, 33, Montana"
1652,2021-03-28,845,BackCountry Navigator TOPO GPS PRO,MAPS_AND_NAVIGATION,4.5,6230,0.0,100000,Paid,11.99,Everyone,Maps & Navigation,2018-08-03,Varies with device,Varies with device,1890,"Jacob Oliver, 21, Nebraska"
1653,2021-03-28,867,BC Pizza,LIFESTYLE,2.3,3,2600000.0,500,Free,0.0,Everyone,Lifestyle,2016-01-12,1.0,4.2 and up,1483,"Bruce Guerrero, 48, Utah"
1654,2021-03-28,31,Railroad Radio Vancouver BC,FAMILY,5.0,4,1700000.0,100,Free,0.0,Teen,Entertainment,2015-06-28,1,2.2 and up,7837,"Emily Ramirez, 18, Maine"
1655,2021-03-28,339,AP Calculus BC: Practice Tests and Flashcards,FAMILY,3.6,5,5400000.0,1000,Free,0.0,Everyone,Education,2018-07-03,1.6.7.1,4.1 and up,819,"Gregory Smith, 47, Maryland"
1656,2021-03-28,515,Aura Hair Group BC,BEAUTY,4.3,0,0.0,100,Free,0.0,Everyone,Beauty,2018-04-23,Varies with device,4.0.3 and up,1359,"Brian Barr, 48, South Dakota"
1657,2021-03-28,778,Bridge Constructor Playground FREE,FAMILY,3.9,137377,30000000.0,5000000,Free,0.0,Everyone,Simulation,2017-04-12,2.2,4.0.3 and up,2267,"Zachary Peters, 47, Tennessee"
1658,2021-03-28,65,"BDCast - Bangla Live TV,Radio",FAMILY,4.4,7461,31000000.0,1000000,Free,0.0,Everyone,Entertainment,2018-05-20,4.2.1,4.1 and up,1514,"Benjamin Collins, 19, Rhode Island"
1659,2021-03-28,618,bd's Mongolian Grill,LIFESTYLE,4.2,120,14000000.0,10000,Free,0.0,Everyone,Lifestyle,2018-02-23,1.5.1,4.1 and up,9842,"Amber Gray, 42, Georgia"
1660,2021-03-28,564,BD Briight: Your Diabetes Personal Assistant,MEDICAL,4.8,17,37000000.0,5000,Free,0.0,Everyone,Medical,2018-07-19,1.5.0,5.0 and up,1494,"Amanda Brown, 30, Ohio"
1661,2021-03-28,215,Jagobd - Bangla TV(Official),FAMILY,4.3,39109,4000000.0,1000000,Free,0.0,Everyone,Entertainment,2017-12-20,6.5,4.0 and up,5954,"Sharon Ayala, 57, South Carolina"
1662,2021-03-28,76,Business Dictionary,BUSINESS,4.2,5988,0.0,500000,Free,0.0,Everyone,Business,2016-05-16,Varies with device,Varies with device,2332,"Stephanie Robinson, 45, Illinois"
1663,2021-03-28,343,BD Data Plan (3G & 4G),COMMUNICATION,4.4,10341,6900000.0,500000,Free,0.0,Everyone,Communication,2018-07-05,5.2.4,4.1 and up,1496,"Colleen Young, 27, Arkansas"
1664,2021-03-28,858,বাংলা টিভি প্রো BD Bangla TV,FAMILY,4.3,193,14000000.0,10000,Free,0.0,Everyone,Entertainment,2017-04-29,1.3,4.0 and up,10138,"Jennifer Diaz, 18, Wyoming"
1665,2021-03-28,122,BD tools,TOOLS,4.0,21,210000.0,10000,Free,0.0,Everyone,Tools,2015-12-18,6.1,4.2 and up,1513,"Anthony Terry, 14, Connecticut"
1666,2021-03-28,455,BD Provider App,HEALTH_AND_FITNESS,1.4,45,13000000.0,5000,Free,0.0,Everyone,Health & Fitness,2016-09-12,1.0,4.1 and up,1508,"Jennifer Garcia, 51, Maine"
1667,2021-03-28,88,"Izneo, Read Manga, Comics & BD",COMICS,3.3,1476,18000000.0,500000,Free,0.0,Teen,Comics,2018-06-11,7.3,4.0 and up,5927,"Leslie Chen, 21, Tennessee"
1668,2021-03-28,855,PPCNP-BC Pocket Prep,MEDICAL,4.3,3,12000000.0,50,Free,0.0,Everyone,Medical,2018-07-12,4.5.2,4.4 and up,7352,"David Martinez, 46, Tennessee"
1669,2021-03-28,806,BC browser,BUSINESS,4.3,1,3400000.0,100,Free,0.0,Everyone,Business,2018-01-17,1.1.0,4.0 and up,1487,"Peter White, 34, Alaska"
1670,2021-03-28,926,British Columbia License,FAMILY,3.3,14,11000000.0,1000,Free,0.0,Everyone,Education,2015-01-19,1.2,4.0 and up,2279,"Johnny Lopez, 32, North Carolina"
1671,2021-03-28,365,PMHNP-BC Pocket Prep,MEDICAL,4.4,112,13000000.0,1000,Free,0.0,Everyone,Medical,2018-07-12,4.5.2,4.4 and up,7343,"Dr. Brittany Decker, 16, Indiana"
1672,2021-03-28,339,Bridge Constructor Stunts FREE,FAMILY,4.1,36151,46000000.0,1000000,Free,0.0,Everyone,Simulation,2017-04-22,2.7,3.2 and up,2268,"Gregory Smith, 47, Maryland"
1673,2021-03-28,357,BC's Pizza,LIFESTYLE,4.7,113,20000000.0,1000,Free,0.0,Everyone,Lifestyle,2016-09-30,3.0.0,4.0 and up,1489,"Grant Williamson, 59, Ohio"
1674,2021-03-28,286,Baby Connect (activity log),PARENTING,4.7,8343,8300000.0,50000,Paid,4.99,Everyone,Parenting,2018-07-10,6.3.16,4.0.3 and up,1876,"Christopher Henderson, 41, Tennessee"
1675,2021-03-28,540,BC Wildfire,TOOLS,3.3,27,5000000.0,5000,Free,0.0,Everyone,Tools,2018-05-31,10.1.0,5.0 and up,1485,"Kevin Price, 46, Washington"
1676,2021-03-28,465,BC Slots - The Lost Reels FREE,GAME,4.0,209,22000000.0,10000,Free,0.0,Teen,Casino,2018-07-13,7.0,4.0 and up,1484,"Natalie Gardner, 54, Wisconsin"
1677,2021-03-28,611,BC Mobile Intro - Americas,LIFESTYLE,4.3,0,3100000.0,50,Free,0.0,Everyone,Lifestyle,2018-06-21,4.1.0,4.0.3 and up,1481,"Brandon Burns, 18, Hawaii"
1678,2021-03-28,9,Car Driving Theory Test BC,FAMILY,4.3,0,2200000.0,10,Paid,1.49,Everyone,Education,2012-04-09,1.0,2.1 and up,2883,"Stephanie Morris, 14, New Mexico"
1679,2021-03-28,280,Truck Driving Test Class 3 BC,FAMILY,1.0,1,2000000.0,50,Paid,1.49,Everyone,Education,2012-04-09,1.0,2.1 and up,9106,"Doris Holmes, 23, Washington"
1680,2021-03-28,69,Learn Quran with Elif Ba,FAMILY,4.3,3,12000000.0,100,Paid,1.49,Everyone,Education,2017-03-03,1.2,2.3 and up,6256,"Robert Zhang, 46, Vermont"
1681,2021-03-28,178,BC Highways - Road Conditions,TRAVEL_AND_LOCAL,4.4,382,12000000.0,10000,Free,0.0,Everyone,Travel & Local,2018-02-01,2.1.3,5.0 and up,1475,"Katherine Scott, 58, Oklahoma"
1682,2021-03-28,956,BC iptv player,VIDEO_PLAYERS,4.4,8,14000000.0,1000,Free,0.0,Everyone,Video Players & Editors,2017-10-12,Final,4.0 and up,1488,"Dr. William Buckley, 22, Ohio"
1683,2021-03-28,90,Business Calendar Pro,PRODUCTIVITY,4.6,27135,0.0,100000,Paid,4.99,Everyone,Productivity,2018-05-24,Varies with device,Varies with device,2331,"Erik Turner, 59, Oklahoma"
1684,2021-03-28,359,"Victoria, BC | Tour City",TRAVEL_AND_LOCAL,4.3,20,15000000.0,1000,Free,0.0,Everyone,Travel & Local,2016-08-02,1.7,4.0 and up,9317,"Susan Medina, 39, South Dakota"
1685,2021-03-28,316,BC Wildflowers,FAMILY,4.4,7,81000000.0,1000,Free,0.0,Everyone,Education,2017-07-10,3.5,4.1 and up,1486,"Jonathan Diaz, 25, South Dakota"
1686,2021-03-28,348,Bc Vod,VIDEO_PLAYERS,4.3,1,62000000.0,100,Free,0.0,Everyone,Video Players & Editors,2018-04-17,1.2,4.2 and up,1978,"Sara Bates, 50, Nebraska"
1687,2021-03-28,79,BC Hockey,SPORTS,3.7,20,8900000.0,1000,Free,0.0,Everyone,Sports,2017-12-08,3.1,4.4 and up,1476,"Joseph Howard, 47, North Dakota"
1688,2021-03-28,141,Outdoor Movies BC,EVENTS,2.9,7,0.0,500,Free,0.0,Everyone,Events,2018-06-22,Varies with device,4.4 and up,7292,"Nathan Hughes, 56, Hawaii"
1689,2021-03-28,735,British Columbia Tourist Places (Guide),TRAVEL_AND_LOCAL,4.0,1,3000000.0,100,Free,0.0,Everyone,Travel & Local,2017-11-08,1.0,4.1 and up,2280,"Tracey Sullivan, 38, Virginia"
1690,2021-03-28,490,BC Camera,PHOTOGRAPHY,4.2,5,5500000.0,500,Free,0.0,Everyone,Photography,2018-01-10,1.0,4.0.3 and up,1473,"Michael Schmidt, 59, Missouri"
1691,2021-03-28,918,Roman Clock AW-7,TOOLS,4.4,52,3000000.0,5000,Free,0.0,Everyone,Tools,2018-03-17,2.0,4.3 and up,8007,"Jason Reed, 45, Louisiana"
1692,2021-03-28,915,AW Radio,FAMILY,4.3,1,1700000.0,100,Free,0.0,Teen,Entertainment,2015-06-24,2,2.2 and up,922,"Mary Phillips, 26, Louisiana"
1693,2021-03-28,153,Analog and Digital Clock AW-7PRO,TOOLS,4.3,4,2700000.0,100,Paid,1.99,Everyone,Tools,2018-03-15,2.0,4.3 and up,1207,"Danielle Campbell, 37, South Carolina"
1694,2021-03-28,327,Megatramp - a Story of Success!,FAMILY,4.3,322976,0.0,5000000,Free,0.0,Teen,Simulation,2018-06-13,Varies with device,4.2 and up,6631,"Nathan Hickman, 50, Oklahoma"
1695,2021-03-28,553,Knightfall™ AR,FAMILY,4.2,254,25000000.0,10000,Free,0.0,Teen,Strategy,2018-03-17,1.0,7.0 and up,6117,"Frances Adams, 61, New York"
1696,2021-03-28,20,Ghost Snap AR Horror Survival,GAME,3.8,898,33000000.0,100000,Free,0.0,Teen,Adventure,2016-12-21,1.2.3.1,2.3 and up,5342,"Jeffrey Beck, 43, Vermont"
1697,2021-03-28,668,The Walking Dead: Our World,GAME,4.0,22435,100000000.0,1000000,Free,0.0,Teen,Action,2018-08-01,1.1.0.3,5.0 and up,8911,"Caitlin Castro, 39, New York"
1698,2021-03-28,869,Jurassic World™ Alive,FAMILY,4.3,308944,70000000.0,5000000,Free,0.0,Everyone 10+,Simulation,2018-08-02,1.3.15,4.4 and up,6008,"Christopher Murray, 60, Pennsylvania"
1699,2021-03-28,543,Snaappy – 3D fun AR core communication platform,SOCIAL,4.6,16801,0.0,1000000,Free,0.0,Everyone,Social,2018-07-16,1.5.341,4.0.3 and up,8383,"Dennis Cooper, 60, Ohio"
1700,2021-03-28,713,Sketchfab,FAMILY,4.3,906,9200000.0,50000,Free,0.0,Mature 17+,Entertainment,2018-03-09,0.46.0,4.4 and up,8329,"Scott Kramer, 19, Vermont"
1701,2021-03-28,913,Ingress,GAME,4.3,391325,43000000.0,10000000,Free,0.0,Everyone,Adventure,2018-06-20,1.131.2,4.0 and up,5881,"Emma Perry, 64, Virginia"
1702,2021-03-28,129,My Tamagotchi Forever,FAMILY,4.3,28735,91000000.0,1000000,Free,0.0,Everyone,Casual,2018-08-01,1.12.0.1654,4.2 and up,6934,"Jordan May, 29, Oregon"
1703,2021-03-28,796,"Egg, Inc.",FAMILY,4.7,580160,29000000.0,5000000,Free,0.0,Everyone,Simulation,2018-06-13,1.7.5,4.0.3 and up,4400,"Robert Parker, 27, Tennessee"
1704,2021-03-28,471,Houzz Interior Design Ideas,HOUSE_AND_HOME,4.6,353813,0.0,10000000,Free,0.0,Everyone,House & Home,2018-08-01,Varies with device,Varies with device,5757,"Rose Mullins, 25, West Virginia"
1705,2021-03-28,957,Flat Pack,GAME,4.4,862,44000000.0,100000,Free,0.0,Everyone 10+,Action,2018-03-16,1.0.4,7.0 and up,5011,"Daniel Castro, 33, Alabama"
1706,2021-03-28,835,Crayola Color Blaster,GAME,3.8,17,30000000.0,1000,Free,0.0,Everyone,Arcade,2018-03-13,1.5,7.0 and up,3224,"Stephanie Baxter, 64, Nebraska"
1707,2021-03-28,773,Guns of Boom - Online Shooter,GAME,4.6,1226514,99000000.0,10000000,Free,0.0,Teen,Action,2018-07-20,4.4.4,4.1 and up,5501,"Amanda Davis, 29, Wisconsin"
1708,2021-03-28,47,Guns Royale - Multiplayer Blocky Battle Royale,GAME,4.6,19070,90000000.0,100000,Free,0.0,Everyone 10+,Action,2018-08-04,1.0,Varies with device,5500,"Timothy Clements, 48, Wyoming"
1709,2021-03-28,151,Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118,72000000.0,50000,Free,0.0,Everyone,House & Home,2018-07-10,3.7.1,5.0 and up,2311,"Bradley Parker, 41, Louisiana"
1710,2021-03-28,782,Wayfair - Shop All Things Home,SHOPPING,4.5,20247,47000000.0,5000000,Free,0.0,Everyone,Shopping,2018-08-03,4.70.30,4.1 and up,9477,"Jeffrey Mcdaniel, 14, Nevada"
1711,2021-03-28,597,Evil Apples: A Dirty Card Game,GAME,4.3,137696,55000000.0,5000000,Free,0.0,Mature 17+,Word,2018-07-19,2.3.3,4.2 and up,4540,"Lawrence Hobbs, 24, Indiana"
1712,2021-03-28,863,NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63640,23000000.0,10000000,Free,0.0,Everyone 10+,News & Magazines,2018-08-01,6.19.5,4.4 and up,7020,"Brian Conley, 16, Nebraska"
1713,2021-03-28,777,"Grow Stone Online : 2d pixel RPG, MMORPG game",FAMILY,4.7,84389,48000000.0,1000000,Free,0.0,Everyone,Role Playing,2018-08-05,1.375,4.0.3 and up,5476,"Dr. Victor Krause, 47, Wisconsin"
1714,2021-03-28,557,Dungeon Quest,FAMILY,4.5,244039,46000000.0,5000000,Free,0.0,Everyone 10+,Role Playing,2018-06-04,3.0.5.2,4.0 and up,4000,"April Taylor, 35, Florida"
1715,2021-03-28,454,AQ Ria Retail,FAMILY,5.0,4,52000000.0,50,Free,0.0,Everyone,Education,2018-04-03,1.1,4.1 and up,853,"Jennifer Smith, 24, Maine"
1716,2021-03-28,734,Accounting Quiz (AQ) Malaysia,FAMILY,5.0,25,0.0,1000,Free,0.0,Everyone,Education,2018-01-29,Varies with device,4.0 and up,980,"Carrie Gordon, 25, New Hampshire"
1717,2021-03-28,793,AQ Guards,PRODUCTIVITY,4.3,0,3200000.0,10,Free,0.0,Everyone,Productivity,2018-07-06,2.1.22,4.4 and up,851,"Matthew Rosario, 17, Oregon"
1718,2021-03-28,433,Wowkwis aq Ka'qaquj,FAMILY,5.0,1,49000000.0,10,Free,0.0,Everyone,Education;Education,2018-02-16,1.0,4.0.3 and up,9646,"Regina Johnson, 20, Wisconsin"
1719,2021-03-28,787,AQ Coach,SPORTS,4.3,0,28000000.0,5,Free,0.0,Everyone,Sports,2018-05-25,1.1.0,4.4 and up,849,"Taylor West, 38, Georgia"
1720,2021-03-28,595,AQ Dentals,HEALTH_AND_FITNESS,4.3,0,12000000.0,10,Free,0.0,Everyone,Health & Fitness,2017-12-22,1.0.1,4.1 and up,850,"Jordan Bradley, 51, Vermont"
1721,2021-03-28,49,AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2052407,0.0,50000000,Free,0.0,Everyone,Weather,2018-08-02,Varies with device,Varies with device,981,"Sonya Robertson, 25, Maryland"
1722,2021-03-28,566,中国語 AQリスニング,FAMILY,4.3,21,17000000.0,5000,Free,0.0,Everyone,Education,2016-06-22,2.4.0,4.0 and up,10146,"Gina Combs, 49, Connecticut"
1723,2021-03-28,599,ClanHQ,COMMUNICATION,2.7,560,37000000.0,10000,Free,0.0,Everyone,Communication,2018-07-25,1.0.21,4.4 and up,3057,"Joann Marshall, 37, Mississippi"
1724,2021-03-28,879,QuickShortcutMaker,PERSONALIZATION,4.6,41000,2000000.0,1000000,Free,0.0,Everyone,Personalization,2014-02-23,2.4.0,1.6 and up,7748,"Robert Lopez, 23, Mississippi"
1725,2021-03-28,665,Moovit: Bus Time & Train Time Live Info,MAPS_AND_NAVIGATION,4.4,616742,0.0,10000000,Free,0.0,Everyone,Maps & Navigation,2018-08-05,Varies with device,Varies with device,6807,"Michael Haas, 36, New Hampshire"
1726,2021-03-28,586,Iron Blade,GAME,4.4,161637,82000000.0,10000000,Free,0.0,Mature 17+,Action,2018-07-18,1.7.0m,4.0.3 and up,5923,"Eric Browning, 52, Illinois"
1727,2021-03-28,106,QR Droid,PRODUCTIVITY,4.1,349151,0.0,50000000,Free,0.0,Everyone,Productivity,2018-08-01,Varies with device,Varies with device,7729,"John Morgan, 53, Maryland"
1728,2021-03-28,642,QR BARCODE SCANNER,TOOLS,3.8,169369,0.0,10000000,Free,0.0,Everyone,Tools,2016-09-05,Varies with device,Varies with device,7726,"Elizabeth Murray, 39, New Jersey"
1729,2021-03-28,29,Dungeon Boss – Strategy RPG,FAMILY,4.4,218881,37000000.0,5000000,Free,0.0,Everyone 10+,Role Playing,2018-03-28,0.5.10011,4.0.3 and up,3995,"Lisa Smith, 35, South Dakota"
1730,2021-03-28,255,Questland: Turn Based RPG,FAMILY,4.6,31134,48000000.0,1000000,Free,0.0,Everyone 10+,Role Playing,2018-08-02,1.10.6,4.1 and up,7743,"Ashlee Mendoza, 48, South Dakota"
1731,2021-03-28,417,Order & Chaos 2: 3D MMO RPG,FAMILY,4.1,242722,54000000.0,10000000,Free,0.0,Teen,Role Playing,2018-07-09,3.1.2b,4.0.3 and up,7280,"Michael Hernandez, 22, Utah"
1732,2021-03-28,917,Dungeon Hunter 5 – Action RPG,FAMILY,4.2,720685,51000000.0,10000000,Free,0.0,Teen,Role Playing,2018-06-21,3.6.1a,4.0.3 and up,3996,"Alexis Stevens, 50, Maine"
1733,2021-03-28,626,Puffin Web Browser,COMMUNICATION,4.3,541661,0.0,10000000,Free,0.0,Everyone,Communication,2018-07-09,7.5.3.20547,4.1 and up,7679,"Monica Dillon, 24, Texas"
1734,2021-03-28,908,"Overstock – Home Decor, Furniture Shopping",SHOPPING,4.4,25717,0.0,1000000,Free,0.0,Teen,Shopping,2018-07-31,Varies with device,Varies with device,7294,"Nicholas King, 27, Minnesota"
1735,2021-03-28,642,"ARuler - AR Ruler app, Measure tools",TOOLS,4.3,1602,5000000.0,100000,Free,0.0,Everyone,Tools,2018-08-03,1.1.7,7.0 and up,868,"Elizabeth Murray, 39, New Jersey"
1736,2021-03-28,14,【Miku AR Camera】Mikuture,FAMILY,4.4,36268,41000000.0,1000000,Free,0.0,Teen,Entertainment,2017-04-25,3.0.15,4.2 and up,10142,"Christopher Rose, 46, Texas"
1737,2021-03-28,688,AR Toys: Playground Sandbox | Remote Car,FAMILY,4.5,153,0.0,10000,Free,0.0,Everyone,Simulation,2018-08-03,0.8,7.0 and up,863,"Michelle Conley, 37, New York"
1738,2021-03-28,488,Summer Camp Island AR,FAMILY,3.6,740,71000000.0,50000,Free,0.0,Everyone,Simulation,2018-07-05,1.0.2,4.4 and up,8589,"Seth Soto, 56, Montana"
1739,2021-03-28,512,AR Sport Cars,FAMILY,3.6,284,70000000.0,10000,Free,0.0,Everyone,Simulation,2017-06-10,1.0,4.1 and up,860,"Trevor Banks, 54, Tennessee"
1740,2021-03-28,826,AS - News and sports results.,SPORTS,3.7,20879,22000000.0,1000000,Free,0.0,Everyone,Sports,2018-06-09,5.1.13,4.1 and up,870,"Raymond Richards, 40, Delaware"
1741,2021-03-28,84,MARCA - Diario Líder Deportivo,SPORTS,3.9,76340,14000000.0,5000000,Free,0.0,Everyone,Sports,2018-07-25,6.3.3,4.1 and up,6436,"Kevin Rogers, 28, Arizona"
1742,2021-03-28,895,"AS - Diario online deportivo. Fútbol, motor y más",NEWS_AND_MAGAZINES,4.3,0,6000000.0,50,Free,0.0,Everyone,News & Magazines,2018-06-24,7.8,4.1 and up,869,"Kevin Martinez, 27, Louisiana"
1743,2021-03-28,293,SleepCloud Backup for Sleep as Android,LIFESTYLE,4.2,2563,0.0,100000,Free,0.0,Everyone,Lifestyle,2018-06-26,Varies with device,Varies with device,8356,"Michael Combs, 51, Louisiana"
1744,2021-03-28,245,AS Guía de las Ligas 2017-2018,SPORTS,4.1,4374,53000000.0,100000,Free,0.0,Everyone,Sports,2017-09-14,1.0.10,4.1 and up,871,"Jeffery Campbell, 46, New Hampshire"
1745,2021-03-28,371,Sleep as Android Unlock,LIFESTYLE,4.5,23966,872000.0,1000000,Paid,5.99,Everyone,Lifestyle,2018-06-27,20180608,4.0 and up,8353,"Anthony Goodman, 25, Montana"
1746,2021-03-28,833,Sleep as Android Gear Addon,HEALTH_AND_FITNESS,2.8,961,1300000.0,100000,Free,0.0,Everyone,Health & Fitness,2018-02-27,1.5,4.0 and up,8352,"Robert Ayers, 17, Alabama"
1747,2021-03-28,184,Sleep as Android Garmin Addon,HEALTH_AND_FITNESS,2.6,114,1600000.0,10000,Free,0.0,Everyone,Health & Fitness,2018-06-20,20180620,2.3 and up,8351,"Jeremy Carter, 36, Georgia"
1748,2021-03-28,926,"Sleep as Android: Sleep cycle tracker, smart alarm",LIFESTYLE,4.3,246201,0.0,10000000,Free,0.0,Everyone,Lifestyle,2018-07-23,Varies with device,Varies with device,8354,"Johnny Lopez, 32, North Carolina"
1749,2021-03-28,183,Sonic the Hedgehog™ Classic,GAME,4.4,125652,56000000.0,10000000,Free,0.0,Everyone,Action,2018-06-18,3.3.0,4.2 and up,8435,"Mrs. Autumn Anderson MD, 47, New York"
1750,2021-03-28,646,The Aether: Life as a God,FAMILY,4.1,1407,3400000.0,100000,Free,0.0,Everyone 10+,Role Playing,2018-03-12,1.0.5,4.0 and up,8838,"Cory Lee, 26, New Jersey"
1751,2021-03-28,761,CAPTCHA Pack for Sleep as Android,LIFESTYLE,4.0,448,3100000.0,50000,Free,0.0,Everyone,Lifestyle,2018-06-08,1.3,2.3 and up,2395,"John Holt, 22, Pennsylvania"
1752,2021-03-28,364,Pacific Navy Fighter C.E. (AS),GAME,4.3,11379,20000000.0,500000,Free,0.0,Everyone 10+,Arcade,2018-07-29,1.4,4.0.3 and up,7361,"Andrea Watts, 36, Utah"
1753,2021-03-28,314,"Mind Map AR, Augmented Reality ARCore Mind Mapping",PRODUCTIVITY,4.2,29,35000000.0,5000,Free,0.0,Everyone,Productivity,2018-07-26,1.23,7.0 and up,6709,"Heather Lindsey, 46, Rhode Island"
